x	res0	res1	res2	res3	func
0.949	0.820433	0.820433	0.820437	0.820433	0.820433
0.95	0.820891	0.820891	0.820895	0.820891	0.820891
0.951	0.821348	0.821348	0.821353	0.821348	0.821348
0.952	0.821804	0.821804	0.821809	0.821804	0.821804
0.953	0.82226	0.82226	0.822264	0.82226	0.82226
0.954	0.822714	0.822714	0.822719	0.822714	0.822714
0.955	0.823168	0.823168	0.823173	0.823168	0.823168
0.956	0.823621	0.823621	0.823626	0.823621	0.823621
0.957	0.824073	0.824073	0.824078	0.824073	0.824073
0.958	0.824524	0.824524	0.824529	0.824524	0.824524
0.959	0.824974	0.824974	0.82498	0.824974	0.824974
0.96	0.825424	0.825424	0.825429	0.825424	0.825424
0.961	0.825872	0.825872	0.825878	0.825872	0.825872
0.962	0.82632	0.82632	0.826326	0.82632	0.82632
0.963	0.826767	0.826767	0.826772	0.826767	0.826767
0.964	0.827213	0.827213	0.827218	0.827213	0.827213
0.965	0.827658	0.827658	0.827664	0.827658	0.827658
0.966	0.828102	0.828102	0.828108	0.828102	0.828102
0.967	0.828545	0.828545	0.828552	0.828545	0.828545
0.968	0.828988	0.828988	0.828994	0.828988	0.828988
0.969	0.829429	0.829429	0.829436	0.829429	0.829429
0.97	0.82987	0.82987	0.829877	0.82987	0.82987
0.971	0.83031	0.83031	0.830317	0.83031	0.83031
0.972	0.830749	0.830749	0.830756	0.830749	0.830749
0.973	0.831188	0.831188	0.831195	0.831188	0.831188
0.974	0.831625	0.831625	0.831632	0.831625	0.831625
0.975	0.832062	0.832062	0.832069	0.832062	0.832062
0.976	0.832497	0.832497	0.832505	0.832497	0.832497
0.977	0.832932	0.832932	0.83294	0.832932	0.832932
0.978	0.833366	0.833366	0.833374	0.833366	0.833366
0.979	0.833799	0.833799	0.833807	0.833799	0.833799
0.98	0.834232	0.834232	0.834239	0.834232	0.834232
0.981	0.834663	0.834663	0.834671	0.834663	0.834663
0.982	0.835094	0.835094	0.835102	0.835094	0.835094
0.983	0.835523	0.835523	0.835532	0.835523	0.835523
0.984	0.835952	0.835952	0.835961	0.835952	0.835952
0.985	0.83638	0.83638	0.836389	0.83638	0.83638
0.986	0.836808	0.836808	0.836816	0.836808	0.836808
0.987	0.837234	0.837234	0.837243	0.837234	0.837234
0.988	0.837659	0.837659	0.837668	0.837659	0.837659
0.989	0.838084	0.838084	0.838093	0.838084	0.838084
0.99	0.838508	0.838508	0.838517	0.838508	0.838508
0.991	0.838931	0.838931	0.838941	0.838931	0.838931
0.992	0.839353	0.839353	0.839363	0.839353	0.839353
0.993	0.839775	0.839775	0.839784	0.839775	0.839775
0.994	0.840195	0.840195	0.840205	0.840195	0.840195
0.995	0.840615	0.840615	0.840625	0.840615	0.840615
0.996	0.841034	0.841034	0.841044	0.841034	0.841034
0.997	0.841452	0.841452	0.841462	0.841452	0.841452
0.998	0.841869	0.841869	0.841879	0.841869	0.841869
0.999	0.842285	0.842285	0.842296	0.842285	0.842285
