x	res0	res1	res2	res3	func
8.75	-0.0259489	-0.0259489	-0.0259489	-0.0259489	-0.0259489
8.76	-0.0286182	-0.0286182	-0.0286182	-0.0286182	-0.0286182
8.77	-0.0312816	-0.0312816	-0.0312816	-0.0312816	-0.0312816
8.78	-0.0339388	-0.0339388	-0.0339388	-0.0339388	-0.0339388
8.79	-0.0365896	-0.0365896	-0.0365896	-0.0365896	-0.0365896
8.8	-0.0392338	-0.0392338	-0.0392338	-0.0392338	-0.0392338
8.81	-0.041871	-0.041871	-0.041871	-0.041871	-0.041871
8.82	-0.0445011	-0.0445011	-0.0445011	-0.0445011	-0.0445011
8.83	-0.0471237	-0.0471237	-0.0471237	-0.0471237	-0.0471237
8.84	-0.0497387	-0.0497387	-0.0497387	-0.0497387	-0.0497387
8.85	-0.0523457	-0.0523457	-0.0523457	-0.0523457	-0.0523457
8.86	-0.0549445	-0.0549445	-0.0549445	-0.0549445	-0.0549445
8.87	-0.057535	-0.057535	-0.057535	-0.057535	-0.057535
8.88	-0.0601167	-0.0601167	-0.0601167	-0.0601167	-0.0601167
8.89	-0.0626896	-0.0626896	-0.0626896	-0.0626896	-0.0626896
8.9	-0.0652532	-0.0652532	-0.0652532	-0.0652532	-0.0652532
8.91	-0.0678075	-0.0678075	-0.0678075	-0.0678075	-0.0678075
8.92	-0.0703522	-0.0703522	-0.0703522	-0.0703522	-0.0703522
8.93	-0.0728869	-0.0728869	-0.0728869	-0.0728869	-0.0728869
8.94	-0.0754116	-0.0754116	-0.0754116	-0.0754116	-0.0754116
8.95	-0.0779258	-0.0779258	-0.0779258	-0.0779258	-0.0779258
8.96	-0.0804295	-0.0804295	-0.0804295	-0.0804295	-0.0804295
8.97	-0.0829224	-0.0829224	-0.0829224	-0.0829224	-0.0829224
8.98	-0.0854042	-0.0854042	-0.0854042	-0.0854042	-0.0854042
8.99	-0.0878747	-0.0878747	-0.0878747	-0.0878747	-0.0878747
9	-0.0903336	-0.0903336	-0.0903336	-0.0903336	-0.0903336
9.01	-0.0927808	-0.0927808	-0.0927808	-0.0927808	-0.0927808
9.02	-0.095216	-0.095216	-0.095216	-0.095216	-0.095216
9.03	-0.097639	-0.097639	-0.097639	-0.097639	-0.097639
9.04	-0.10005	-0.10005	-0.10005	-0.10005	-0.10005
9.05	-0.102447	-0.102447	-0.102447	-0.102447	-0.102447
9.06	-0.104832	-0.104832	-0.104832	-0.104832	-0.104832
9.07	-0.107204	-0.107204	-0.107204	-0.107204	-0.107204
9.08	-0.109563	-0.109563	-0.109563	-0.109563	-0.109563
9.09	-0.111908	-0.111908	-0.111908	-0.111908	-0.111908
9.1	-0.114239	-0.114239	-0.114239	-0.114239	-0.114239
9.11	-0.116557	-0.116557	-0.116557	-0.116557	-0.116557
9.12	-0.11886	-0.11886	-0.11886	-0.11886	-0.11886
9.13	-0.121148	-0.121148	-0.121148	-0.121148	-0.121148
9.14	-0.123422	-0.123422	-0.123422	-0.123422	-0.123422
9.15	-0.125682	-0.125682	-0.125682	-0.125682	-0.125682
9.16	-0.127926	-0.127926	-0.127926	-0.127926	-0.127926
9.17	-0.130155	-0.130155	-0.130155	-0.130155	-0.130155
9.18	-0.132368	-0.132368	-0.132368	-0.132368	-0.132368
9.19	-0.134566	-0.134566	-0.134566	-0.134566	-0.134566
9.2	-0.136748	-0.136748	-0.136748	-0.136748	-0.136748
9.21	-0.138914	-0.138914	-0.138914	-0.138914	-0.138914
9.22	-0.141064	-0.141064	-0.141064	-0.141064	-0.141064
9.23	-0.143198	-0.143198	-0.143198	-0.143198	-0.143198
9.24	-0.145314	-0.145314	-0.145314	-0.145314	-0.145314
9.25	-0.147414	-0.147414	-0.147414	-0.147414	-0.147414
9.26	-0.149497	-0.149497	-0.149497	-0.149497	-0.149497
9.27	-0.151563	-0.151563	-0.151563	-0.151563	-0.151563
9.28	-0.153611	-0.153611	-0.153611	-0.153611	-0.153611
9.29	-0.155642	-0.155642	-0.155642	-0.155642	-0.155642
9.3	-0.157655	-0.157655	-0.157655	-0.157655	-0.157655
9.31	-0.15965	-0.15965	-0.15965	-0.15965	-0.15965
9.32	-0.161627	-0.161627	-0.161627	-0.161627	-0.161627
9.33	-0.163586	-0.163586	-0.163586	-0.163586	-0.163586
9.34	-0.165526	-0.165526	-0.165526	-0.165526	-0.165526
9.35	-0.167448	-0.167448	-0.167448	-0.167448	-0.167448
9.36	-0.169351	-0.169351	-0.169351	-0.169351	-0.169351
9.37	-0.171235	-0.171235	-0.171235	-0.171235	-0.171235
9.38	-0.1731	-0.1731	-0.1731	-0.1731	-0.1731
9.39	-0.174945	-0.174945	-0.174945	-0.174945	-0.174945
9.4	-0.176772	-0.176772	-0.176772	-0.176772	-0.176772
9.41	-0.178578	-0.178578	-0.178578	-0.178578	-0.178578
9.42	-0.180365	-0.180365	-0.180365	-0.180365	-0.180365
9.43	-0.182132	-0.182132	-0.182132	-0.182132	-0.182132
9.44	-0.183878	-0.183878	-0.183878	-0.183878	-0.183878
9.45	-0.185605	-0.185605	-0.185605	-0.185605	-0.185605
9.46	-0.187311	-0.187311	-0.187311	-0.187311	-0.187311
9.47	-0.188997	-0.188997	-0.188997	-0.188997	-0.188997
9.48	-0.190661	-0.190661	-0.190661	-0.190661	-0.190661
9.49	-0.192306	-0.192306	-0.192306	-0.192306	-0.192306
9.5	-0.193929	-0.193929	-0.193929	-0.193929	-0.193929
9.51	-0.195531	-0.195531	-0.195531	-0.195531	-0.195531
9.52	-0.197112	-0.197112	-0.197112	-0.197112	-0.197112
9.53	-0.198671	-0.198671	-0.198671	-0.198671	-0.198671
9.54	-0.200209	-0.200209	-0.200209	-0.200209	-0.200209
9.55	-0.201726	-0.201726	-0.201726	-0.201726	-0.201726
9.56	-0.20322	-0.20322	-0.20322	-0.20322	-0.20322
9.57	-0.204693	-0.204693	-0.204693	-0.204693	-0.204693
9.58	-0.206144	-0.206144	-0.206144	-0.206144	-0.206144
9.59	-0.207572	-0.207572	-0.207572	-0.207572	-0.207572
9.6	-0.208979	-0.208979	-0.208979	-0.208979	-0.208979
9.61	-0.210363	-0.210363	-0.210363	-0.210363	-0.210363
9.62	-0.211724	-0.211724	-0.211724	-0.211724	-0.211724
9.63	-0.213063	-0.213063	-0.213063	-0.213063	-0.213063
9.64	-0.21438	-0.21438	-0.21438	-0.21438	-0.21438
9.65	-0.215673	-0.215673	-0.215673	-0.215673	-0.215673
9.66	-0.216944	-0.216944	-0.216944	-0.216944	-0.216944
9.67	-0.218192	-0.218192	-0.218192	-0.218192	-0.218192
9.68	-0.219416	-0.219416	-0.219416	-0.219416	-0.219416
9.69	-0.220617	-0.220617	-0.220617	-0.220617	-0.220617
9.7	-0.221795	-0.221795	-0.221795	-0.221795	-0.221795
9.71	-0.22295	-0.22295	-0.22295	-0.22295	-0.22295
9.72	-0.224081	-0.224081	-0.224081	-0.224081	-0.224081
9.73	-0.225189	-0.225189	-0.225189	-0.225189	-0.225189
9.74	-0.226273	-0.226273	-0.226273	-0.226273	-0.226273
9.75	-0.227333	-0.227333	-0.227333	-0.227333	-0.227333
9.76	-0.22837	-0.22837	-0.22837	-0.22837	-0.22837
9.77	-0.229382	-0.229382	-0.229382	-0.229382	-0.229382
9.78	-0.230371	-0.230371	-0.230371	-0.230371	-0.230371
9.79	-0.231336	-0.231336	-0.231336	-0.231336	-0.231336
9.8	-0.232276	-0.232276	-0.232276	-0.232276	-0.232276
9.81	-0.233192	-0.233192	-0.233192	-0.233192	-0.233192
9.82	-0.234084	-0.234084	-0.234084	-0.234084	-0.234084
9.83	-0.234952	-0.234952	-0.234952	-0.234952	-0.234952
9.84	-0.235796	-0.235796	-0.235796	-0.235796	-0.235796
9.85	-0.236615	-0.236615	-0.236615	-0.236615	-0.236615
9.86	-0.237409	-0.237409	-0.237409	-0.237409	-0.237409
9.87	-0.238179	-0.238179	-0.238179	-0.238179	-0.238179
9.88	-0.238924	-0.238924	-0.238924	-0.238924	-0.238924
9.89	-0.239645	-0.239645	-0.239645	-0.239645	-0.239645
9.9	-0.240341	-0.240341	-0.240341	-0.240341	-0.240341
9.91	-0.241012	-0.241012	-0.241012	-0.241012	-0.241012
9.92	-0.241659	-0.241659	-0.241659	-0.241659	-0.241659
9.93	-0.242281	-0.242281	-0.242281	-0.242281	-0.242281
9.94	-0.242878	-0.242878	-0.242878	-0.242878	-0.242878
9.95	-0.24345	-0.24345	-0.24345	-0.24345	-0.24345
9.96	-0.243997	-0.243997	-0.243997	-0.243997	-0.243997
9.97	-0.244519	-0.244519	-0.244519	-0.244519	-0.244519
9.98	-0.245016	-0.245016	-0.245016	-0.245016	-0.245016
9.99	-0.245489	-0.245489	-0.245489	-0.245489	-0.245489
10	-0.245936	-0.245936	-0.245936	-0.245936	-0.245936
10.01	-0.246358	-0.246358	-0.246358	-0.246358	-0.246358
10.02	-0.246755	-0.246755	-0.246755	-0.246755	-0.246755
10.03	-0.247127	-0.247127	-0.247127	-0.247127	-0.247127
10.04	-0.247474	-0.247474	-0.247474	-0.247474	-0.247474
10.05	-0.247796	-0.247796	-0.247796	-0.247796	-0.247796
10.06	-0.248093	-0.248093	-0.248093	-0.248093	-0.248093
10.07	-0.248365	-0.248365	-0.248365	-0.248365	-0.248365
10.08	-0.248612	-0.248612	-0.248612	-0.248612	-0.248612
10.09	-0.248833	-0.248833	-0.248833	-0.248833	-0.248833
10.1	-0.24903	-0.24903	-0.24903	-0.24903	-0.24903
10.11	-0.249201	-0.249201	-0.249201	-0.249201	-0.249201
10.12	-0.249347	-0.249347	-0.249347	-0.249347	-0.249347
10.13	-0.249469	-0.249469	-0.249469	-0.249469	-0.249469
10.14	-0.249565	-0.249565	-0.249565	-0.249565	-0.249565
10.15	-0.249636	-0.249636	-0.249636	-0.249636	-0.249636
10.16	-0.249682	-0.249682	-0.249682	-0.249682	-0.249682
10.17	-0.249703	-0.249703	-0.249703	-0.249703	-0.249703
10.18	-0.2497	-0.2497	-0.2497	-0.2497	-0.2497
10.19	-0.249671	-0.249671	-0.249671	-0.249671	-0.249671
10.2	-0.249617	-0.249617	-0.249617	-0.249617	-0.249617
10.21	-0.249538	-0.249538	-0.249538	-0.249538	-0.249538
10.22	-0.249435	-0.249435	-0.249435	-0.249435	-0.249435
10.23	-0.249307	-0.249307	-0.249307	-0.249307	-0.249307
10.24	-0.249154	-0.249154	-0.249154	-0.249154	-0.249154
10.25	-0.248976	-0.248976	-0.248976	-0.248976	-0.248976
10.26	-0.248773	-0.248773	-0.248773	-0.248773	-0.248773
10.27	-0.248546	-0.248546	-0.248546	-0.248546	-0.248546
10.28	-0.248294	-0.248294	-0.248294	-0.248294	-0.248294
10.29	-0.248018	-0.248018	-0.248018	-0.248018	-0.248018
10.3	-0.247717	-0.247717	-0.247717	-0.247717	-0.247717
10.31	-0.247391	-0.247391	-0.247391	-0.247391	-0.247391
10.32	-0.247042	-0.247042	-0.247042	-0.247042	-0.247042
10.33	-0.246667	-0.246667	-0.246667	-0.246667	-0.246667
10.34	-0.246269	-0.246269	-0.246269	-0.246269	-0.246269
10.35	-0.245846	-0.245846	-0.245846	-0.245846	-0.245846
10.36	-0.245399	-0.245399	-0.245399	-0.245399	-0.245399
10.37	-0.244928	-0.244928	-0.244928	-0.244928	-0.244928
10.38	-0.244433	-0.244433	-0.244433	-0.244433	-0.244433
10.39	-0.243915	-0.243915	-0.243915	-0.243915	-0.243915
10.4	-0.243372	-0.243372	-0.243372	-0.243372	-0.243372
10.41	-0.242805	-0.242805	-0.242805	-0.242805	-0.242805
10.42	-0.242215	-0.242215	-0.242215	-0.242215	-0.242215
10.43	-0.241601	-0.241601	-0.241601	-0.241601	-0.241601
10.44	-0.240963	-0.240963	-0.240963	-0.240963	-0.240963
10.45	-0.240302	-0.240302	-0.240302	-0.240302	-0.240302
10.46	-0.239618	-0.239618	-0.239618	-0.239618	-0.239618
10.47	-0.23891	-0.23891	-0.23891	-0.23891	-0.23891
10.48	-0.238179	-0.238179	-0.238179	-0.238179	-0.238179
10.49	-0.237425	-0.237425	-0.237425	-0.237425	-0.237425
10.5	-0.236648	-0.236648	-0.236648	-0.236648	-0.236648
10.51	-0.235848	-0.235848	-0.235848	-0.235848	-0.235848
10.52	-0.235026	-0.235026	-0.235026	-0.235026	-0.235026
10.53	-0.23418	-0.23418	-0.23418	-0.23418	-0.23418
10.54	-0.233312	-0.233312	-0.233312	-0.233312	-0.233312
10.55	-0.232421	-0.232421	-0.232421	-0.232421	-0.232421
10.56	-0.231508	-0.231508	-0.231508	-0.231508	-0.231508
10.57	-0.230573	-0.230573	-0.230573	-0.230573	-0.230573
10.58	-0.229616	-0.229616	-0.229616	-0.229616	-0.229616
10.59	-0.228636	-0.228636	-0.228636	-0.228636	-0.228636
10.6	-0.227635	-0.227635	-0.227635	-0.227635	-0.227635
10.61	-0.226612	-0.226612	-0.226612	-0.226612	-0.226612
10.62	-0.225567	-0.225567	-0.225567	-0.225567	-0.225567
10.63	-0.224501	-0.224501	-0.224501	-0.224501	-0.224501
10.64	-0.223413	-0.223413	-0.223413	-0.223413	-0.223413
10.65	-0.222304	-0.222304	-0.222304	-0.222304	-0.222304
10.66	-0.221173	-0.221173	-0.221173	-0.221173	-0.221173
10.67	-0.220022	-0.220022	-0.220022	-0.220022	-0.220022
10.68	-0.21885	-0.21885	-0.21885	-0.21885	-0.21885
10.69	-0.217656	-0.217656	-0.217656	-0.217656	-0.217656
10.7	-0.216443	-0.216443	-0.216443	-0.216443	-0.216443
10.71	-0.215209	-0.215209	-0.215209	-0.215209	-0.215209
10.72	-0.213954	-0.213954	-0.213954	-0.213954	-0.213954
10.73	-0.212679	-0.212679	-0.212679	-0.212679	-0.212679
10.74	-0.211384	-0.211384	-0.211384	-0.211384	-0.211384
10.75	-0.210069	-0.210069	-0.210069	-0.210069	-0.210069
10.76	-0.208735	-0.208735	-0.208735	-0.208735	-0.208735
10.77	-0.207381	-0.207381	-0.207381	-0.207381	-0.207381
10.78	-0.206007	-0.206007	-0.206007	-0.206007	-0.206007
10.79	-0.204614	-0.204614	-0.204614	-0.204614	-0.204614
10.8	-0.203202	-0.203202	-0.203202	-0.203202	-0.203202
10.81	-0.201771	-0.201771	-0.201771	-0.201771	-0.201771
10.82	-0.200321	-0.200321	-0.200321	-0.200321	-0.200321
10.83	-0.198852	-0.198852	-0.198852	-0.198852	-0.198852
10.84	-0.197365	-0.197365	-0.197365	-0.197365	-0.197365
10.85	-0.195859	-0.195859	-0.195859	-0.195859	-0.195859
10.86	-0.194336	-0.194336	-0.194336	-0.194336	-0.194336
10.87	-0.192794	-0.192794	-0.192794	-0.192794	-0.192794
10.88	-0.191234	-0.191234	-0.191234	-0.191234	-0.191234
10.89	-0.189657	-0.189657	-0.189657	-0.189657	-0.189657
10.9	-0.188062	-0.188062	-0.188062	-0.188062	-0.188062
10.91	-0.18645	-0.18645	-0.18645	-0.18645	-0.18645
10.92	-0.184821	-0.184821	-0.184821	-0.184821	-0.184821
10.93	-0.183175	-0.183175	-0.183175	-0.183175	-0.183175
10.94	-0.181511	-0.181511	-0.181511	-0.181511	-0.181511
10.95	-0.179832	-0.179832	-0.179832	-0.179832	-0.179832
10.96	-0.178136	-0.178136	-0.178136	-0.178136	-0.178136
10.97	-0.176423	-0.176423	-0.176423	-0.176423	-0.176423
10.98	-0.174695	-0.174695	-0.174695	-0.174695	-0.174695
10.99	-0.17295	-0.17295	-0.17295	-0.17295	-0.17295
11	-0.17119	-0.17119	-0.17119	-0.17119	-0.17119
11.01	-0.169415	-0.169415	-0.169415	-0.169415	-0.169415
11.02	-0.167624	-0.167624	-0.167624	-0.167624	-0.167624
11.03	-0.165818	-0.165818	-0.165818	-0.165818	-0.165818
11.04	-0.163997	-0.163997	-0.163997	-0.163997	-0.163997
11.05	-0.162161	-0.162161	-0.162161	-0.162161	-0.162161
11.06	-0.160311	-0.160311	-0.160311	-0.160311	-0.160311
11.07	-0.158446	-0.158446	-0.158446	-0.158446	-0.158446
11.08	-0.156567	-0.156567	-0.156567	-0.156567	-0.156567
11.09	-0.154675	-0.154675	-0.154675	-0.154675	-0.154675
11.1	-0.152768	-0.152768	-0.152768	-0.152768	-0.152768
11.11	-0.150848	-0.150848	-0.150848	-0.150848	-0.150848
11.12	-0.148915	-0.148915	-0.148915	-0.148915	-0.148915
11.13	-0.146968	-0.146968	-0.146968	-0.146968	-0.146968
11.14	-0.145009	-0.145009	-0.145009	-0.145009	-0.145009
11.15	-0.143037	-0.143037	-0.143037	-0.143037	-0.143037
11.16	-0.141052	-0.141052	-0.141052	-0.141052	-0.141052
11.17	-0.139055	-0.139055	-0.139055	-0.139055	-0.139055
11.18	-0.137046	-0.137046	-0.137046	-0.137046	-0.137046
11.19	-0.135025	-0.135025	-0.135025	-0.135025	-0.135025
11.2	-0.132992	-0.132992	-0.132992	-0.132992	-0.132992
11.21	-0.130948	-0.130948	-0.130948	-0.130948	-0.130948
11.22	-0.128892	-0.128892	-0.128892	-0.128892	-0.128892
11.23	-0.126826	-0.126826	-0.126826	-0.126826	-0.126826
11.24	-0.124748	-0.124748	-0.124748	-0.124748	-0.124748
11.25	-0.12266	-0.12266	-0.12266	-0.12266	-0.12266
11.26	-0.120562	-0.120562	-0.120562	-0.120562	-0.120562
11.27	-0.118453	-0.118453	-0.118453	-0.118453	-0.118453
11.28	-0.116335	-0.116335	-0.116335	-0.116335	-0.116335
11.29	-0.114206	-0.114206	-0.114206	-0.114206	-0.114206
11.3	-0.112068	-0.112068	-0.112068	-0.112068	-0.112068
11.31	-0.109921	-0.109921	-0.109921	-0.109921	-0.109921
11.32	-0.107765	-0.107765	-0.107765	-0.107765	-0.107765
11.33	-0.1056	-0.1056	-0.1056	-0.1056	-0.1056
11.34	-0.103426	-0.103426	-0.103426	-0.103426	-0.103426
11.35	-0.101244	-0.101244	-0.101244	-0.101244	-0.101244
11.36	-0.0990535	-0.0990535	-0.0990535	-0.0990535	-0.0990535
11.37	-0.0968552	-0.0968552	-0.0968552	-0.0968552	-0.0968552
11.38	-0.0946491	-0.0946491	-0.0946491	-0.0946491	-0.0946491
11.39	-0.0924354	-0.0924354	-0.0924354	-0.0924354	-0.0924354
11.4	-0.0902145	-0.0902145	-0.0902145	-0.0902145	-0.0902145
11.41	-0.0879865	-0.0879865	-0.0879865	-0.0879865	-0.0879865
11.42	-0.0857517	-0.0857517	-0.0857517	-0.0857517	-0.0857517
11.43	-0.0835102	-0.0835102	-0.0835102	-0.0835102	-0.0835102
11.44	-0.0812623	-0.0812623	-0.0812623	-0.0812623	-0.0812623
11.45	-0.0790083	-0.0790083	-0.0790083	-0.0790083	-0.0790083
11.46	-0.0767484	-0.0767484	-0.0767484	-0.0767484	-0.0767484
11.47	-0.0744828	-0.0744828	-0.0744828	-0.0744828	-0.0744828
11.48	-0.0722117	-0.0722117	-0.0722117	-0.0722117	-0.0722117
11.49	-0.0699353	-0.0699353	-0.0699353	-0.0699353	-0.0699353
11.5	-0.0676539	-0.0676539	-0.0676539	-0.0676539	-0.0676539
11.51	-0.0653678	-0.0653678	-0.0653678	-0.0653678	-0.0653678
11.52	-0.0630771	-0.0630771	-0.0630771	-0.0630771	-0.0630771
11.53	-0.0607821	-0.0607821	-0.0607821	-0.0607821	-0.0607821
11.54	-0.058483	-0.058483	-0.058483	-0.058483	-0.058483
11.55	-0.0561801	-0.0561801	-0.0561801	-0.0561801	-0.0561801
11.56	-0.0538735	-0.0538735	-0.0538735	-0.0538735	-0.0538735
11.57	-0.0515636	-0.0515636	-0.0515636	-0.0515636	-0.0515636
11.58	-0.0492505	-0.0492505	-0.0492505	-0.0492505	-0.0492505
11.59	-0.0469344	-0.0469344	-0.0469344	-0.0469344	-0.0469344
11.6	-0.0446157	-0.0446157	-0.0446157	-0.0446157	-0.0446157
11.61	-0.0422945	-0.0422945	-0.0422945	-0.0422945	-0.0422945
11.62	-0.0399711	-0.0399711	-0.0399711	-0.0399711	-0.0399711
11.63	-0.0376456	-0.0376456	-0.0376456	-0.0376456	-0.0376456
11.64	-0.0353184	-0.0353184	-0.0353184	-0.0353184	-0.0353184
11.65	-0.0329897	-0.0329897	-0.0329897	-0.0329897	-0.0329897
11.66	-0.0306597	-0.0306597	-0.0306597	-0.0306597	-0.0306597
11.67	-0.0283286	-0.0283286	-0.0283286	-0.0283286	-0.0283286
11.68	-0.0259967	-0.0259967	-0.0259967	-0.0259967	-0.0259967
11.69	-0.0236642	-0.0236642	-0.0236642	-0.0236642	-0.0236642
11.7	-0.0213313	-0.0213313	-0.0213313	-0.0213313	-0.0213313
11.71	-0.0189982	-0.0189982	-0.0189982	-0.0189982	-0.0189982
11.72	-0.0166653	-0.0166653	-0.0166653	-0.0166653	-0.0166653
11.73	-0.0143327	-0.0143327	-0.0143327	-0.0143327	-0.0143327
11.74	-0.0120006	-0.0120006	-0.0120006	-0.0120006	-0.0120006
11.75	-0.00966935	-0.00966935	-0.00966935	-0.00966935	-0.00966935
11.76	-0.00733909	-0.00733909	-0.00733909	-0.00733909	-0.00733909
11.77	-0.00501008	-0.00501008	-0.00501008	-0.00501008	-0.00501008
11.78	-0.00268255	-0.00268255	-0.00268255	-0.00268255	-0.00268255
11.79	-0.000356719	-0.000356719	-0.000356719	-0.000356718	-0.000356719
11.8	0.00196717	0.00196717	0.00196717	0.00196717	0.00196717
11.81	0.0042889	0.0042889	0.0042889	0.0042889	0.0042889
11.82	0.00660823	0.00660823	0.00660823	0.00660823	0.00660823
11.83	0.00892494	0.00892494	0.00892494	0.00892494	0.00892494
11.84	0.0112388	0.0112388	0.0112388	0.0112388	0.0112388
11.85	0.0135496	0.0135496	0.0135496	0.0135496	0.0135496
11.86	0.0158571	0.0158571	0.0158571	0.0158571	0.0158571
11.87	0.018161	0.018161	0.018161	0.018161	0.018161
11.88	0.0204612	0.0204612	0.0204612	0.0204612	0.0204612
11.89	0.0227574	0.0227574	0.0227574	0.0227574	0.0227574
11.9	0.0250494	0.0250494	0.0250494	0.0250494	0.0250494
11.91	0.027337	0.027337	0.027337	0.027337	0.027337
11.92	0.02962	0.02962	0.02962	0.02962	0.02962
11.93	0.031898	0.031898	0.031898	0.031898	0.031898
11.94	0.034171	0.034171	0.034171	0.034171	0.034171
11.95	0.0364386	0.0364386	0.0364386	0.0364386	0.0364386
11.96	0.0387007	0.0387007	0.0387007	0.0387007	0.0387007
11.97	0.040957	0.040957	0.040957	0.040957	0.040957
11.98	0.0432074	0.0432074	0.0432074	0.0432074	0.0432074
11.99	0.0454516	0.0454516	0.0454516	0.0454516	0.0454516
12	0.0476893	0.0476893	0.0476893	0.0476893	0.0476893
12.01	0.0499204	0.0499204	0.0499204	0.0499204	0.0499204
12.02	0.0521447	0.0521447	0.0521447	0.0521447	0.0521447
12.03	0.0543619	0.0543619	0.0543619	0.0543619	0.0543619
12.04	0.0565718	0.0565718	0.0565718	0.0565718	0.0565718
12.05	0.0587743	0.0587743	0.0587743	0.0587743	0.0587743
12.06	0.060969	0.060969	0.060969	0.060969	0.060969
12.07	0.0631559	0.0631559	0.0631559	0.0631559	0.0631559
12.08	0.0653346	0.0653346	0.0653346	0.0653346	0.0653346
12.09	0.0675049	0.0675049	0.0675049	0.0675049	0.0675049
12.1	0.0696668	0.0696668	0.0696668	0.0696668	0.0696668
12.11	0.0718199	0.0718199	0.0718199	0.0718199	0.0718199
12.12	0.073964	0.073964	0.073964	0.073964	0.073964
12.13	0.0760989	0.0760989	0.0760989	0.0760989	0.0760989
12.14	0.0782245	0.0782245	0.0782245	0.0782245	0.0782245
12.15	0.0803406	0.0803406	0.0803406	0.0803406	0.0803406
12.16	0.0824468	0.0824468	0.0824468	0.0824468	0.0824468
12.17	0.0845431	0.0845431	0.0845431	0.0845431	0.0845431
12.18	0.0866292	0.0866292	0.0866292	0.0866292	0.0866292
12.19	0.088705	0.088705	0.088705	0.088705	0.088705
12.2	0.0907701	0.0907701	0.0907701	0.0907701	0.0907701
12.21	0.0928245	0.0928245	0.0928245	0.0928245	0.0928245
12.22	0.094868	0.094868	0.094868	0.094868	0.094868
12.23	0.0969003	0.0969003	0.0969003	0.0969003	0.0969003
12.24	0.0989212	0.0989212	0.0989212	0.0989212	0.0989212
12.25	0.100931	0.100931	0.100931	0.100931	0.100931
12.26	0.102928	0.102928	0.102928	0.102928	0.102928
12.27	0.104914	0.104914	0.104914	0.104914	0.104914
12.28	0.106888	0.106888	0.106888	0.106888	0.106888
12.29	0.108849	0.108849	0.108849	0.108849	0.108849
12.3	0.110798	0.110798	0.110798	0.110798	0.110798
12.31	0.112734	0.112734	0.112734	0.112734	0.112734
12.32	0.114658	0.114658	0.114658	0.114658	0.114658
12.33	0.116568	0.116568	0.116568	0.116568	0.116568
12.34	0.118465	0.118465	0.118465	0.118465	0.118465
12.35	0.120349	0.120349	0.120349	0.120349	0.120349
12.36	0.122219	0.122219	0.122219	0.122219	0.122219
12.37	0.124076	0.124076	0.124076	0.124076	0.124076
12.38	0.125918	0.125918	0.125918	0.125918	0.125918
12.39	0.127747	0.127747	0.127747	0.127747	0.127747
12.4	0.129561	0.129561	0.129561	0.129561	0.129561
12.41	0.131361	0.131361	0.131361	0.131361	0.131361
12.42	0.133146	0.133146	0.133146	0.133146	0.133146
12.43	0.134917	0.134917	0.134917	0.134917	0.134917
12.44	0.136672	0.136672	0.136672	0.136672	0.136672
12.45	0.138413	0.138413	0.138413	0.138413	0.138413
12.46	0.140138	0.140138	0.140138	0.140138	0.140138
12.47	0.141848	0.141848	0.141848	0.141848	0.141848
12.48	0.143543	0.143543	0.143543	0.143543	0.143543
12.49	0.145221	0.145221	0.145221	0.145221	0.145221
12.5	0.146884	0.146884	0.146884	0.146884	0.146884
12.51	0.148531	0.148531	0.148531	0.148531	0.148531
12.52	0.150162	0.150162	0.150162	0.150162	0.150162
12.53	0.151776	0.151776	0.151776	0.151776	0.151776
12.54	0.153374	0.153374	0.153374	0.153374	0.153374
12.55	0.154955	0.154955	0.154955	0.154955	0.154955
12.56	0.156519	0.156519	0.156519	0.156519	0.156519
12.57	0.158067	0.158067	0.158067	0.158067	0.158067
12.58	0.159598	0.159598	0.159598	0.159598	0.159598
12.59	0.161111	0.161111	0.161111	0.161111	0.161111
12.6	0.162607	0.162607	0.162607	0.162607	0.162607
12.61	0.164086	0.164086	0.164086	0.164086	0.164086
12.62	0.165547	0.165547	0.165547	0.165547	0.165547
12.63	0.16699	0.16699	0.16699	0.16699	0.16699
12.64	0.168416	0.168416	0.168416	0.168416	0.168416
12.65	0.169824	0.169824	0.169824	0.169824	0.169824
12.66	0.171213	0.171213	0.171213	0.171213	0.171213
12.67	0.172584	0.172584	0.172584	0.172584	0.172584
12.68	0.173937	0.173937	0.173937	0.173937	0.173937
12.69	0.175272	0.175272	0.175272	0.175272	0.175272
12.7	0.176588	0.176588	0.176588	0.176588	0.176588
12.71	0.177885	0.177885	0.177885	0.177885	0.177885
12.72	0.179164	0.179164	0.179164	0.179164	0.179164
12.73	0.180423	0.180423	0.180423	0.180423	0.180423
12.74	0.181664	0.181664	0.181664	0.181664	0.181664
12.75	0.182885	0.182885	0.182885	0.182885	0.182885
12.76	0.184087	0.184087	0.184087	0.184087	0.184087
12.77	0.18527	0.18527	0.18527	0.18527	0.18527
12.78	0.186433	0.186433	0.186433	0.186433	0.186433
12.79	0.187577	0.187577	0.187577	0.187577	0.187577
12.8	0.188701	0.188701	0.188701	0.188701	0.188701
12.81	0.189806	0.189806	0.189806	0.189806	0.189806
12.82	0.19089	0.19089	0.19089	0.19089	0.19089
12.83	0.191955	0.191955	0.191955	0.191955	0.191955
12.84	0.193	0.193	0.193	0.193	0.193
12.85	0.194024	0.194024	0.194024	0.194024	0.194024
12.86	0.195029	0.195029	0.195029	0.195029	0.195029
