x	res0	res1	res2	res3	func
8.72	0.0795586	0.0795586	0.0795586	0.0795586	0.0795586
8.73	0.0820589	0.0820589	0.0820589	0.0820589	0.0820589
8.74	0.0845485	0.0845485	0.0845485	0.0845485	0.0845485
8.75	0.0870272	0.0870272	0.0870272	0.0870272	0.0870272
8.76	0.0894949	0.0894949	0.0894949	0.0894949	0.0894949
8.77	0.0919513	0.0919513	0.0919513	0.0919513	0.0919513
8.78	0.0943962	0.0943962	0.0943962	0.0943962	0.0943962
8.79	0.0968293	0.0968293	0.0968293	0.0968293	0.0968293
8.8	0.0992506	0.0992506	0.0992506	0.0992506	0.0992506
8.81	0.10166	0.10166	0.10166	0.10166	0.10166
8.82	0.104056	0.104056	0.104056	0.104056	0.104056
8.83	0.10644	0.10644	0.10644	0.10644	0.10644
8.84	0.108812	0.108812	0.108812	0.108812	0.108812
8.85	0.11117	0.11117	0.11117	0.11117	0.11117
8.86	0.113515	0.113515	0.113515	0.113515	0.113515
8.87	0.115847	0.115847	0.115847	0.115847	0.115847
8.88	0.118165	0.118165	0.118165	0.118165	0.118165
8.89	0.120469	0.120469	0.120469	0.120469	0.120469
8.9	0.122759	0.122759	0.122759	0.122759	0.122759
8.91	0.125035	0.125035	0.125035	0.125035	0.125035
8.92	0.127297	0.127297	0.127297	0.127297	0.127297
8.93	0.129544	0.129544	0.129544	0.129544	0.129544
8.94	0.131776	0.131776	0.131776	0.131776	0.131776
8.95	0.133993	0.133993	0.133993	0.133993	0.133993
8.96	0.136195	0.136195	0.136195	0.136195	0.136195
8.97	0.138382	0.138382	0.138382	0.138382	0.138382
8.98	0.140553	0.140553	0.140553	0.140553	0.140553
8.99	0.142708	0.142708	0.142708	0.142708	0.142708
9	0.144847	0.144847	0.144847	0.144847	0.144847
9.01	0.14697	0.14697	0.14697	0.14697	0.14697
9.02	0.149077	0.149077	0.149077	0.149077	0.149077
9.03	0.151168	0.151168	0.151168	0.151168	0.151168
9.04	0.153241	0.153241	0.153241	0.153241	0.153241
9.05	0.155298	0.155298	0.155298	0.155298	0.155298
9.06	0.157338	0.157338	0.157338	0.157338	0.157338
9.07	0.15936	0.15936	0.15936	0.15936	0.15936
9.08	0.161365	0.161365	0.161365	0.161365	0.161365
9.09	0.163353	0.163353	0.163353	0.163353	0.163353
9.1	0.165323	0.165323	0.165323	0.165323	0.165323
9.11	0.167275	0.167275	0.167275	0.167275	0.167275
9.12	0.169209	0.169209	0.169209	0.169209	0.169209
9.13	0.171125	0.171125	0.171125	0.171125	0.171125
9.14	0.173022	0.173022	0.173022	0.173022	0.173022
9.15	0.174901	0.174901	0.174901	0.174901	0.174901
9.16	0.176761	0.176761	0.176761	0.176761	0.176761
9.17	0.178602	0.178602	0.178602	0.178602	0.178602
9.18	0.180424	0.180424	0.180424	0.180424	0.180424
9.19	0.182227	0.182227	0.182227	0.182227	0.182227
9.2	0.184011	0.184011	0.184011	0.184011	0.184011
9.21	0.185775	0.185775	0.185775	0.185775	0.185775
9.22	0.18752	0.18752	0.18752	0.18752	0.18752
9.23	0.189245	0.189245	0.189245	0.189245	0.189245
9.24	0.19095	0.19095	0.19095	0.19095	0.19095
9.25	0.192635	0.192635	0.192635	0.192635	0.192635
9.26	0.1943	0.1943	0.1943	0.1943	0.1943
9.27	0.195945	0.195945	0.195945	0.195945	0.195945
9.28	0.197569	0.197569	0.197569	0.197569	0.197569
9.29	0.199172	0.199172	0.199172	0.199172	0.199172
9.3	0.200755	0.200755	0.200755	0.200755	0.200755
9.31	0.202317	0.202317	0.202317	0.202317	0.202317
9.32	0.203858	0.203858	0.203858	0.203858	0.203858
9.33	0.205378	0.205378	0.205378	0.205378	0.205378
9.34	0.206877	0.206877	0.206877	0.206877	0.206877
9.35	0.208354	0.208354	0.208354	0.208354	0.208354
9.36	0.20981	0.20981	0.20981	0.20981	0.20981
9.37	0.211244	0.211244	0.211244	0.211244	0.211244
9.38	0.212657	0.212657	0.212657	0.212657	0.212657
9.39	0.214048	0.214048	0.214048	0.214048	0.214048
9.4	0.215417	0.215417	0.215417	0.215417	0.215417
9.41	0.216764	0.216764	0.216764	0.216764	0.216764
9.42	0.218089	0.218089	0.218089	0.218089	0.218089
9.43	0.219391	0.219391	0.219391	0.219391	0.219391
9.44	0.220671	0.220671	0.220671	0.220671	0.220671
9.45	0.221929	0.221929	0.221929	0.221929	0.221929
9.46	0.223165	0.223165	0.223165	0.223165	0.223165
9.47	0.224377	0.224377	0.224377	0.224377	0.224377
9.48	0.225568	0.225568	0.225568	0.225568	0.225568
9.49	0.226735	0.226735	0.226735	0.226735	0.226735
9.5	0.227879	0.227879	0.227879	0.227879	0.227879
9.51	0.229001	0.229001	0.229001	0.229001	0.229001
9.52	0.230099	0.230099	0.230099	0.230099	0.230099
9.53	0.231174	0.231174	0.231174	0.231174	0.231174
9.54	0.232226	0.232226	0.232226	0.232226	0.232226
9.55	0.233255	0.233255	0.233255	0.233255	0.233255
9.56	0.23426	0.23426	0.23426	0.23426	0.23426
9.57	0.235242	0.235242	0.235242	0.235242	0.235242
9.58	0.2362	0.2362	0.2362	0.2362	0.2362
9.59	0.237135	0.237135	0.237135	0.237135	0.237135
9.6	0.238046	0.238046	0.238046	0.238046	0.238046
9.61	0.238934	0.238934	0.238934	0.238934	0.238934
9.62	0.239798	0.239798	0.239798	0.239798	0.239798
9.63	0.240637	0.240637	0.240637	0.240637	0.240637
9.64	0.241453	0.241453	0.241453	0.241453	0.241453
9.65	0.242245	0.242245	0.242245	0.242245	0.242245
9.66	0.243013	0.243013	0.243013	0.243013	0.243013
9.67	0.243757	0.243757	0.243757	0.243757	0.243757
9.68	0.244477	0.244477	0.244477	0.244477	0.244477
9.69	0.245173	0.245173	0.245173	0.245173	0.245173
9.7	0.245845	0.245845	0.245845	0.245845	0.245845
9.71	0.246492	0.246492	0.246492	0.246492	0.246492
9.72	0.247115	0.247115	0.247115	0.247115	0.247115
9.73	0.247714	0.247714	0.247714	0.247714	0.247714
9.74	0.248288	0.248288	0.248288	0.248288	0.248288
9.75	0.248839	0.248839	0.248839	0.248839	0.248839
9.76	0.249364	0.249364	0.249364	0.249364	0.249364
9.77	0.249866	0.249866	0.249866	0.249866	0.249866
9.78	0.250343	0.250343	0.250343	0.250343	0.250343
9.79	0.250795	0.250795	0.250795	0.250795	0.250795
9.8	0.251223	0.251223	0.251223	0.251223	0.251223
9.81	0.251626	0.251626	0.251626	0.251626	0.251626
9.82	0.252005	0.252005	0.252005	0.252005	0.252005
9.83	0.25236	0.25236	0.25236	0.25236	0.25236
9.84	0.25269	0.25269	0.25269	0.25269	0.25269
9.85	0.252995	0.252995	0.252995	0.252995	0.252995
9.86	0.253276	0.253276	0.253276	0.253276	0.253276
9.87	0.253532	0.253532	0.253532	0.253532	0.253532
9.88	0.253764	0.253764	0.253764	0.253764	0.253764
9.89	0.253971	0.253971	0.253971	0.253971	0.253971
9.9	0.254153	0.254153	0.254153	0.254153	0.254153
9.91	0.254311	0.254311	0.254311	0.254311	0.254311
9.92	0.254445	0.254445	0.254445	0.254445	0.254445
9.93	0.254554	0.254554	0.254554	0.254554	0.254554
9.94	0.254638	0.254638	0.254638	0.254638	0.254638
9.95	0.254698	0.254698	0.254698	0.254698	0.254698
9.96	0.254733	0.254733	0.254733	0.254733	0.254733
9.97	0.254744	0.254744	0.254744	0.254744	0.254744
9.98	0.254731	0.254731	0.254731	0.254731	0.254731
9.99	0.254693	0.254693	0.254693	0.254693	0.254693
10	0.25463	0.25463	0.25463	0.25463	0.25463
10.01	0.254544	0.254544	0.254544	0.254544	0.254544
10.02	0.254433	0.254433	0.254433	0.254433	0.254433
10.03	0.254297	0.254297	0.254297	0.254297	0.254297
10.04	0.254138	0.254138	0.254138	0.254138	0.254138
10.05	0.253954	0.253954	0.253954	0.253954	0.253954
10.06	0.253746	0.253746	0.253746	0.253746	0.253746
10.07	0.253513	0.253513	0.253513	0.253513	0.253513
10.08	0.253257	0.253257	0.253257	0.253257	0.253257
10.09	0.252977	0.252977	0.252977	0.252977	0.252977
10.1	0.252672	0.252672	0.252672	0.252672	0.252672
10.11	0.252344	0.252344	0.252344	0.252344	0.252344
10.12	0.251992	0.251992	0.251992	0.251992	0.251992
10.13	0.251616	0.251616	0.251616	0.251616	0.251616
10.14	0.251216	0.251216	0.251216	0.251216	0.251216
10.15	0.250792	0.250792	0.250792	0.250792	0.250792
10.16	0.250345	0.250345	0.250345	0.250345	0.250345
10.17	0.249874	0.249874	0.249874	0.249874	0.249874
10.18	0.249379	0.249379	0.249379	0.249379	0.249379
10.19	0.248861	0.248861	0.248861	0.248861	0.248861
10.2	0.24832	0.24832	0.24832	0.24832	0.24832
10.21	0.247755	0.247755	0.247755	0.247755	0.247755
10.22	0.247167	0.247167	0.247167	0.247167	0.247167
10.23	0.246556	0.246556	0.246556	0.246556	0.246556
10.24	0.245922	0.245922	0.245922	0.245922	0.245922
10.25	0.245264	0.245264	0.245264	0.245264	0.245264
10.26	0.244584	0.244584	0.244584	0.244584	0.244584
10.27	0.243881	0.243881	0.243881	0.243881	0.243881
10.28	0.243155	0.243155	0.243155	0.243155	0.243155
10.29	0.242407	0.242407	0.242407	0.242407	0.242407
10.3	0.241636	0.241636	0.241636	0.241636	0.241636
10.31	0.240842	0.240842	0.240842	0.240842	0.240842
10.32	0.240026	0.240026	0.240026	0.240026	0.240026
10.33	0.239188	0.239188	0.239188	0.239188	0.239188
10.34	0.238327	0.238327	0.238327	0.238327	0.238327
10.35	0.237445	0.237445	0.237445	0.237445	0.237445
10.36	0.23654	0.23654	0.23654	0.23654	0.23654
10.37	0.235614	0.235614	0.235614	0.235614	0.235614
10.38	0.234665	0.234665	0.234665	0.234665	0.234665
10.39	0.233695	0.233695	0.233695	0.233695	0.233695
10.4	0.232704	0.232704	0.232704	0.232704	0.232704
10.41	0.231691	0.231691	0.231691	0.231691	0.231691
10.42	0.230657	0.230657	0.230657	0.230657	0.230657
10.43	0.229601	0.229601	0.229601	0.229601	0.229601
10.44	0.228525	0.228525	0.228525	0.228525	0.228525
10.45	0.227427	0.227427	0.227427	0.227427	0.227427
10.46	0.226309	0.226309	0.226309	0.226309	0.226309
10.47	0.22517	0.22517	0.22517	0.22517	0.22517
10.48	0.22401	0.22401	0.22401	0.22401	0.22401
10.49	0.22283	0.22283	0.22283	0.22283	0.22283
10.5	0.221629	0.221629	0.221629	0.221629	0.221629
10.51	0.220408	0.220408	0.220408	0.220408	0.220408
10.52	0.219168	0.219168	0.219168	0.219168	0.219168
10.53	0.217907	0.217907	0.217907	0.217907	0.217907
10.54	0.216626	0.216626	0.216626	0.216626	0.216626
10.55	0.215326	0.215326	0.215326	0.215326	0.215326
10.56	0.214006	0.214006	0.214006	0.214006	0.214006
10.57	0.212667	0.212667	0.212667	0.212667	0.212667
10.58	0.211309	0.211309	0.211309	0.211309	0.211309
10.59	0.209932	0.209932	0.209932	0.209932	0.209932
10.6	0.208535	0.208535	0.208535	0.208535	0.208535
10.61	0.20712	0.20712	0.20712	0.20712	0.20712
10.62	0.205686	0.205686	0.205686	0.205686	0.205686
10.63	0.204234	0.204234	0.204234	0.204234	0.204234
10.64	0.202764	0.202764	0.202764	0.202764	0.202764
10.65	0.201275	0.201275	0.201275	0.201275	0.201275
10.66	0.199768	0.199768	0.199768	0.199768	0.199768
10.67	0.198244	0.198244	0.198244	0.198244	0.198244
10.68	0.196701	0.196701	0.196701	0.196701	0.196701
10.69	0.195142	0.195142	0.195142	0.195142	0.195142
10.7	0.193564	0.193564	0.193564	0.193564	0.193564
10.71	0.19197	0.19197	0.19197	0.19197	0.19197
10.72	0.190359	0.190359	0.190359	0.190359	0.190359
10.73	0.18873	0.18873	0.18873	0.18873	0.18873
10.74	0.187085	0.187085	0.187085	0.187085	0.187085
10.75	0.185424	0.185424	0.185424	0.185424	0.185424
10.76	0.183746	0.183746	0.183746	0.183746	0.183746
10.77	0.182052	0.182052	0.182052	0.182052	0.182052
10.78	0.180342	0.180342	0.180342	0.180342	0.180342
10.79	0.178616	0.178616	0.178616	0.178616	0.178616
10.8	0.176875	0.176875	0.176875	0.176875	0.176875
10.81	0.175118	0.175118	0.175118	0.175118	0.175118
10.82	0.173346	0.173346	0.173346	0.173346	0.173346
10.83	0.171558	0.171558	0.171558	0.171558	0.171558
10.84	0.169756	0.169756	0.169756	0.169756	0.169756
10.85	0.167939	0.167939	0.167939	0.167939	0.167939
10.86	0.166108	0.166108	0.166108	0.166108	0.166108
10.87	0.164262	0.164262	0.164262	0.164262	0.164262
10.88	0.162402	0.162402	0.162402	0.162402	0.162402
10.89	0.160528	0.160528	0.160528	0.160528	0.160528
10.9	0.15864	0.15864	0.15864	0.15864	0.15864
10.91	0.156739	0.156739	0.156739	0.156739	0.156739
10.92	0.154824	0.154824	0.154824	0.154824	0.154824
10.93	0.152896	0.152896	0.152896	0.152896	0.152896
10.94	0.150955	0.150955	0.150955	0.150955	0.150955
10.95	0.149002	0.149002	0.149002	0.149002	0.149002
10.96	0.147035	0.147035	0.147035	0.147035	0.147035
10.97	0.145056	0.145056	0.145056	0.145056	0.145056
10.98	0.143065	0.143065	0.143065	0.143065	0.143065
10.99	0.141062	0.141062	0.141062	0.141062	0.141062
11	0.139048	0.139048	0.139048	0.139048	0.139048
11.01	0.137021	0.137021	0.137021	0.137021	0.137021
11.02	0.134983	0.134983	0.134983	0.134983	0.134983
11.03	0.132934	0.132934	0.132934	0.132934	0.132934
11.04	0.130874	0.130874	0.130874	0.130874	0.130874
11.05	0.128803	0.128803	0.128803	0.128803	0.128803
11.06	0.126722	0.126722	0.126722	0.126722	0.126722
11.07	0.12463	0.12463	0.12463	0.12463	0.12463
11.08	0.122528	0.122528	0.122528	0.122528	0.122528
11.09	0.120416	0.120416	0.120416	0.120416	0.120416
11.1	0.118295	0.118295	0.118295	0.118295	0.118295
11.11	0.116164	0.116164	0.116164	0.116164	0.116164
11.12	0.114023	0.114023	0.114023	0.114023	0.114023
11.13	0.111874	0.111874	0.111874	0.111874	0.111874
11.14	0.109715	0.109715	0.109715	0.109715	0.109715
11.15	0.107548	0.107548	0.107548	0.107548	0.107548
11.16	0.105372	0.105372	0.105372	0.105372	0.105372
11.17	0.103188	0.103188	0.103188	0.103188	0.103188
11.18	0.100997	0.100997	0.100997	0.100997	0.100997
11.19	0.0987969	0.0987969	0.0987969	0.0987969	0.0987969
11.2	0.0965896	0.0965896	0.0965896	0.0965896	0.0965896
11.21	0.0943749	0.0943749	0.0943749	0.0943749	0.0943749
11.22	0.0921531	0.0921531	0.0921531	0.0921531	0.0921531
11.23	0.0899243	0.0899243	0.0899243	0.0899243	0.0899243
11.24	0.0876889	0.0876889	0.0876889	0.0876889	0.0876889
11.25	0.0854469	0.0854469	0.0854469	0.0854469	0.0854469
11.26	0.0831986	0.0831986	0.0831986	0.0831986	0.0831986
11.27	0.0809443	0.0809443	0.0809443	0.0809443	0.0809443
11.28	0.0786841	0.0786841	0.0786841	0.0786841	0.0786841
11.29	0.0764184	0.0764184	0.0764184	0.0764184	0.0764184
11.3	0.0741472	0.0741472	0.0741472	0.0741472	0.0741472
11.31	0.0718709	0.0718709	0.0718709	0.0718709	0.0718709
11.32	0.0695896	0.0695896	0.0695896	0.0695896	0.0695896
11.33	0.0673036	0.0673036	0.0673036	0.0673036	0.0673036
11.34	0.0650131	0.0650131	0.0650131	0.0650131	0.0650131
11.35	0.0627183	0.0627183	0.0627183	0.0627183	0.0627183
11.36	0.0604195	0.0604195	0.0604195	0.0604195	0.0604195
11.37	0.0581168	0.0581168	0.0581168	0.0581168	0.0581168
11.38	0.0558105	0.0558105	0.0558105	0.0558105	0.0558105
11.39	0.0535009	0.0535009	0.0535009	0.0535009	0.0535009
11.4	0.0511881	0.0511881	0.0511881	0.0511881	0.0511881
11.41	0.0488723	0.0488723	0.0488723	0.0488723	0.0488723
11.42	0.0465539	0.0465539	0.0465539	0.0465539	0.0465539
11.43	0.044233	0.044233	0.044233	0.044233	0.044233
11.44	0.0419098	0.0419098	0.0419098	0.0419098	0.0419098
11.45	0.0395846	0.0395846	0.0395846	0.0395846	0.0395846
11.46	0.0372576	0.0372576	0.0372576	0.0372576	0.0372576
11.47	0.034929	0.034929	0.034929	0.034929	0.034929
11.48	0.032599	0.032599	0.032599	0.032599	0.032599
11.49	0.0302679	0.0302679	0.0302679	0.0302679	0.0302679
11.5	0.0279359	0.0279359	0.0279359	0.0279359	0.0279359
11.51	0.0256033	0.0256033	0.0256033	0.0256033	0.0256033
11.52	0.0232701	0.0232701	0.0232701	0.0232701	0.0232701
11.53	0.0209368	0.0209368	0.0209368	0.0209368	0.0209368
11.54	0.0186034	0.0186034	0.0186034	0.0186034	0.0186034
11.55	0.0162702	0.0162702	0.0162702	0.0162702	0.0162702
11.56	0.0139375	0.0139375	0.0139375	0.0139375	0.0139375
11.57	0.0116055	0.0116055	0.0116055	0.0116055	0.0116055
11.58	0.00927434	0.00927434	0.00927434	0.00927434	0.00927434
11.59	0.0069443	0.0069443	0.0069443	0.0069443	0.0069443
11.6	0.00461559	0.00461559	0.00461559	0.00461559	0.00461559
11.61	0.00228845	0.00228845	0.00228845	0.00228845	0.00228845
11.62	-3.69182e-05	-3.69182e-05	-3.69182e-05	-3.69181e-05	-3.69182e-05
11.63	-0.00236028	-0.00236028	-0.00236028	-0.00236028	-0.00236028
11.64	-0.00468141	-0.00468141	-0.00468141	-0.00468141	-0.00468141
11.65	-0.0070001	-0.0070001	-0.0070001	-0.0070001	-0.0070001
11.66	-0.00931612	-0.00931612	-0.00931612	-0.00931612	-0.00931612
11.67	-0.0116292	-0.0116292	-0.0116292	-0.0116292	-0.0116292
11.68	-0.0139393	-0.0139393	-0.0139393	-0.0139393	-0.0139393
11.69	-0.016246	-0.016246	-0.016246	-0.016246	-0.016246
11.7	-0.0185491	-0.0185491	-0.0185491	-0.0185491	-0.0185491
11.71	-0.0208485	-0.0208485	-0.0208485	-0.0208485	-0.0208485
11.72	-0.0231439	-0.0231439	-0.0231439	-0.0231439	-0.0231439
11.73	-0.025435	-0.025435	-0.025435	-0.025435	-0.025435
11.74	-0.0277218	-0.0277218	-0.0277218	-0.0277218	-0.0277218
11.75	-0.0300039	-0.0300039	-0.0300039	-0.0300039	-0.0300039
11.76	-0.0322812	-0.0322812	-0.0322812	-0.0322812	-0.0322812
11.77	-0.0345534	-0.0345534	-0.0345534	-0.0345534	-0.0345534
11.78	-0.0368203	-0.0368203	-0.0368203	-0.0368203	-0.0368203
11.79	-0.0390818	-0.0390818	-0.0390818	-0.0390818	-0.0390818
11.8	-0.0413375	-0.0413375	-0.0413375	-0.0413375	-0.0413375
11.81	-0.0435873	-0.0435873	-0.0435873	-0.0435873	-0.0435873
11.82	-0.0458309	-0.0458309	-0.0458309	-0.0458309	-0.0458309
11.83	-0.0480682	-0.0480682	-0.0480682	-0.0480682	-0.0480682
11.84	-0.050299	-0.050299	-0.050299	-0.050299	-0.050299
11.85	-0.0525229	-0.0525229	-0.0525229	-0.0525229	-0.0525229
11.86	-0.0547399	-0.0547399	-0.0547399	-0.0547399	-0.0547399
11.87	-0.0569497	-0.0569497	-0.0569497	-0.0569497	-0.0569497
11.88	-0.0591522	-0.0591522	-0.0591522	-0.0591522	-0.0591522
11.89	-0.061347	-0.061347	-0.061347	-0.061347	-0.061347
11.9	-0.063534	-0.063534	-0.063534	-0.063534	-0.063534
11.91	-0.065713	-0.065713	-0.065713	-0.065713	-0.065713
11.92	-0.0678838	-0.0678838	-0.0678838	-0.0678838	-0.0678838
11.93	-0.0700462	-0.0700462	-0.0700462	-0.0700462	-0.0700462
11.94	-0.0722	-0.0722	-0.0722	-0.0722	-0.0722
11.95	-0.0743449	-0.0743449	-0.0743449	-0.0743449	-0.0743449
11.96	-0.0764809	-0.0764809	-0.0764809	-0.0764809	-0.0764809
11.97	-0.0786076	-0.0786076	-0.0786076	-0.0786076	-0.0786076
11.98	-0.0807249	-0.0807249	-0.0807249	-0.0807249	-0.0807249
11.99	-0.0828326	-0.0828326	-0.0828326	-0.0828326	-0.0828326
12	-0.0849305	-0.0849305	-0.0849305	-0.0849305	-0.0849305
12.01	-0.0870184	-0.0870184	-0.0870184	-0.0870184	-0.0870184
12.02	-0.0890961	-0.0890961	-0.0890961	-0.0890961	-0.0890961
12.03	-0.0911634	-0.0911634	-0.0911634	-0.0911634	-0.0911634
12.04	-0.0932201	-0.0932201	-0.0932201	-0.0932201	-0.0932201
12.05	-0.0952661	-0.0952661	-0.0952661	-0.0952661	-0.0952661
12.06	-0.0973011	-0.0973011	-0.0973011	-0.0973011	-0.0973011
12.07	-0.0993249	-0.0993249	-0.0993249	-0.0993249	-0.0993249
12.08	-0.101337	-0.101337	-0.101337	-0.101337	-0.101337
12.09	-0.103338	-0.103338	-0.103338	-0.103338	-0.103338
12.1	-0.105328	-0.105328	-0.105328	-0.105328	-0.105328
12.11	-0.107305	-0.107305	-0.107305	-0.107305	-0.107305
12.12	-0.109271	-0.109271	-0.109271	-0.109271	-0.109271
12.13	-0.111224	-0.111224	-0.111224	-0.111224	-0.111224
12.14	-0.113164	-0.113164	-0.113164	-0.113164	-0.113164
12.15	-0.115092	-0.115092	-0.115092	-0.115092	-0.115092
12.16	-0.117008	-0.117008	-0.117008	-0.117008	-0.117008
12.17	-0.11891	-0.11891	-0.11891	-0.11891	-0.11891
12.18	-0.120799	-0.120799	-0.120799	-0.120799	-0.120799
12.19	-0.122675	-0.122675	-0.122675	-0.122675	-0.122675
12.2	-0.124538	-0.124538	-0.124538	-0.124538	-0.124538
12.21	-0.126386	-0.126386	-0.126386	-0.126386	-0.126386
12.22	-0.128221	-0.128221	-0.128221	-0.128221	-0.128221
12.23	-0.130043	-0.130043	-0.130043	-0.130043	-0.130043
12.24	-0.131849	-0.131849	-0.131849	-0.131849	-0.131849
12.25	-0.133642	-0.133642	-0.133642	-0.133642	-0.133642
12.26	-0.13542	-0.13542	-0.13542	-0.13542	-0.13542
12.27	-0.137184	-0.137184	-0.137184	-0.137184	-0.137184
12.28	-0.138932	-0.138932	-0.138932	-0.138932	-0.138932
12.29	-0.140666	-0.140666	-0.140666	-0.140666	-0.140666
12.3	-0.142385	-0.142385	-0.142385	-0.142385	-0.142385
12.31	-0.144088	-0.144088	-0.144088	-0.144088	-0.144088
12.32	-0.145776	-0.145776	-0.145776	-0.145776	-0.145776
12.33	-0.147449	-0.147449	-0.147449	-0.147449	-0.147449
12.34	-0.149105	-0.149105	-0.149105	-0.149105	-0.149105
12.35	-0.150746	-0.150746	-0.150746	-0.150746	-0.150746
12.36	-0.152371	-0.152371	-0.152371	-0.152371	-0.152371
12.37	-0.15398	-0.15398	-0.15398	-0.15398	-0.15398
12.38	-0.155572	-0.155572	-0.155572	-0.155572	-0.155572
12.39	-0.157148	-0.157148	-0.157148	-0.157148	-0.157148
12.4	-0.158708	-0.158708	-0.158708	-0.158708	-0.158708
12.41	-0.160251	-0.160251	-0.160251	-0.160251	-0.160251
12.42	-0.161776	-0.161776	-0.161776	-0.161776	-0.161776
12.43	-0.163285	-0.163285	-0.163285	-0.163285	-0.163285
12.44	-0.164777	-0.164777	-0.164777	-0.164777	-0.164777
12.45	-0.166252	-0.166252	-0.166252	-0.166252	-0.166252
12.46	-0.167709	-0.167709	-0.167709	-0.167709	-0.167709
12.47	-0.169149	-0.169149	-0.169149	-0.169149	-0.169149
12.48	-0.170571	-0.170571	-0.170571	-0.170571	-0.170571
12.49	-0.171975	-0.171975	-0.171975	-0.171975	-0.171975
12.5	-0.173361	-0.173361	-0.173361	-0.173361	-0.173361
12.51	-0.17473	-0.17473	-0.17473	-0.17473	-0.17473
12.52	-0.17608	-0.17608	-0.17608	-0.17608	-0.17608
12.53	-0.177412	-0.177412	-0.177412	-0.177412	-0.177412
12.54	-0.178726	-0.178726	-0.178726	-0.178726	-0.178726
12.55	-0.180021	-0.180021	-0.180021	-0.180021	-0.180021
12.56	-0.181298	-0.181298	-0.181298	-0.181298	-0.181298
12.57	-0.182556	-0.182556	-0.182556	-0.182556	-0.182556
12.58	-0.183795	-0.183795	-0.183795	-0.183795	-0.183795
12.59	-0.185016	-0.185016	-0.185016	-0.185016	-0.185016
12.6	-0.186217	-0.186217	-0.186217	-0.186217	-0.186217
12.61	-0.187399	-0.187399	-0.187399	-0.187399	-0.187399
12.62	-0.188563	-0.188563	-0.188563	-0.188563	-0.188563
12.63	-0.189706	-0.189706	-0.189706	-0.189706	-0.189706
12.64	-0.190831	-0.190831	-0.190831	-0.190831	-0.190831
12.65	-0.191936	-0.191936	-0.191936	-0.191936	-0.191936
12.66	-0.193021	-0.193021	-0.193021	-0.193021	-0.193021
12.67	-0.194087	-0.194087	-0.194087	-0.194087	-0.194087
12.68	-0.195132	-0.195132	-0.195132	-0.195132	-0.195132
12.69	-0.196158	-0.196158	-0.196158	-0.196158	-0.196158
12.7	-0.197165	-0.197165	-0.197165	-0.197165	-0.197165
12.71	-0.198151	-0.198151	-0.198151	-0.198151	-0.198151
12.72	-0.199117	-0.199117	-0.199117	-0.199117	-0.199117
12.73	-0.200063	-0.200063	-0.200063	-0.200063	-0.200063
12.74	-0.200988	-0.200988	-0.200988	-0.200988	-0.200988
12.75	-0.201893	-0.201893	-0.201893	-0.201893	-0.201893
12.76	-0.202778	-0.202778	-0.202778	-0.202778	-0.202778
12.77	-0.203643	-0.203643	-0.203643	-0.203643	-0.203643
12.78	-0.204487	-0.204487	-0.204487	-0.204487	-0.204487
12.79	-0.20531	-0.20531	-0.20531	-0.20531	-0.20531
12.8	-0.206113	-0.206113	-0.206113	-0.206113	-0.206113
12.81	-0.206894	-0.206894	-0.206894	-0.206894	-0.206894
12.82	-0.207656	-0.207656	-0.207656	-0.207656	-0.207656
12.83	-0.208396	-0.208396	-0.208396	-0.208396	-0.208396
12.84	-0.209115	-0.209115	-0.209115	-0.209115	-0.209115
12.85	-0.209814	-0.209814	-0.209814	-0.209814	-0.209814
12.86	-0.210491	-0.210491	-0.210491	-0.210491	-0.210491
12.87	-0.211147	-0.211147	-0.211147	-0.211147	-0.211147
12.88	-0.211782	-0.211782	-0.211782	-0.211782	-0.211782
12.89	-0.212397	-0.212397	-0.212397	-0.212397	-0.212397
12.9	-0.212989	-0.212989	-0.212989	-0.212989	-0.212989
12.91	-0.213561	-0.213561	-0.213561	-0.213561	-0.213561
12.92	-0.214111	-0.214111	-0.214111	-0.214111	-0.214111
12.93	-0.214641	-0.214641	-0.214641	-0.214641	-0.214641
12.94	-0.215148	-0.215148	-0.215148	-0.215148	-0.215148
12.95	-0.215635	-0.215635	-0.215635	-0.215635	-0.215635
12.96	-0.216099	-0.216099	-0.216099	-0.216099	-0.216099
12.97	-0.216543	-0.216543	-0.216543	-0.216543	-0.216543
12.98	-0.216965	-0.216965	-0.216965	-0.216965	-0.216965
12.99	-0.217365	-0.217365	-0.217365	-0.217365	-0.217365
13	-0.217744	-0.217744	-0.217744	-0.217744	-0.217744
13.01	-0.218102	-0.218102	-0.218102	-0.218102	-0.218102
13.02	-0.218438	-0.218438	-0.218438	-0.218438	-0.218438
13.03	-0.218752	-0.218752	-0.218752	-0.218752	-0.218752
13.04	-0.219044	-0.219044	-0.219044	-0.219044	-0.219044
13.05	-0.219316	-0.219316	-0.219316	-0.219316	-0.219316
13.06	-0.219565	-0.219565	-0.219565	-0.219565	-0.219565
13.07	-0.219793	-0.219793	-0.219793	-0.219793	-0.219793
13.08	-0.219999	-0.219999	-0.219999	-0.219999	-0.219999
13.09	-0.220184	-0.220184	-0.220184	-0.220184	-0.220184
13.1	-0.220347	-0.220347	-0.220347	-0.220347	-0.220347
13.11	-0.220488	-0.220488	-0.220488	-0.220488	-0.220488
13.12	-0.220608	-0.220608	-0.220608	-0.220608	-0.220608
