x	math	gsl	my
-3.7771	0.28258	0.28258	0.28258
-3.7761	0.281942	0.281942	0.281942
-3.7751	0.281312	0.281312	0.281312
-3.7741	0.28069	0.28069	0.28069
-3.7731	0.280076	0.280076	0.280076
-3.7721	0.279469	0.279469	0.279469
-3.7711	0.27887	0.27887	0.27887
-3.7701	0.278279	0.278279	0.278279
-3.7691	0.277695	0.277695	0.277695
-3.7681	0.277118	0.277118	0.277118
-3.7671	0.276549	0.276549	0.276549
-3.7661	0.275987	0.275987	0.275987
-3.7651	0.275432	0.275432	0.275432
-3.7641	0.274884	0.274884	0.274884
-3.7631	0.274343	0.274343	0.274343
-3.7621	0.273809	0.273809	0.273809
-3.7611	0.273282	0.273282	0.273282
-3.7601	0.272761	0.272761	0.272761
-3.7591	0.272248	0.272248	0.272248
-3.7581	0.27174	0.27174	0.27174
-3.7571	0.27124	0.27124	0.27124
-3.7561	0.270745	0.270745	0.270745
-3.7551	0.270257	0.270257	0.270257
-3.7541	0.269776	0.269776	0.269776
-3.7531	0.269301	0.269301	0.269301
-3.7521	0.268831	0.268831	0.268831
-3.7511	0.268368	0.268368	0.268368
-3.7501	0.267911	0.267911	0.267911
-3.7491	0.267461	0.267461	0.267461
-3.7481	0.267016	0.267016	0.267016
-3.7471	0.266576	0.266576	0.266576
-3.7461	0.266143	0.266143	0.266143
-3.7451	0.265716	0.265716	0.265716
-3.7441	0.265294	0.265294	0.265294
-3.7431	0.264878	0.264878	0.264878
-3.7421	0.264467	0.264467	0.264467
-3.7411	0.264062	0.264062	0.264062
-3.7401	0.263662	0.263662	0.263662
-3.7391	0.263268	0.263268	0.263268
-3.7381	0.262879	0.262879	0.262879
-3.7371	0.262496	0.262496	0.262496
-3.7361	0.262118	0.262118	0.262118
-3.7351	0.261745	0.261745	0.261745
-3.7341	0.261377	0.261377	0.261377
-3.7331	0.261015	0.261015	0.261015
-3.7321	0.260657	0.260657	0.260657
-3.7311	0.260305	0.260305	0.260305
-3.7301	0.259957	0.259957	0.259957
-3.7291	0.259615	0.259615	0.259615
-3.7281	0.259277	0.259277	0.259277
-3.7271	0.258945	0.258945	0.258945
-3.7261	0.258617	0.258617	0.258617
-3.7251	0.258294	0.258294	0.258294
-3.7241	0.257975	0.257975	0.257975
-3.7231	0.257662	0.257662	0.257662
-3.7221	0.257353	0.257353	0.257353
-3.7211	0.257049	0.257049	0.257049
-3.7201	0.256749	0.256749	0.256749
-3.7191	0.256454	0.256454	0.256454
-3.7181	0.256163	0.256163	0.256163
-3.7171	0.255877	0.255877	0.255877
-3.7161	0.255595	0.255595	0.255595
-3.7151	0.255318	0.255318	0.255318
-3.7141	0.255045	0.255045	0.255045
-3.7131	0.254776	0.254776	0.254776
-3.7121	0.254512	0.254512	0.254512
-3.7111	0.254252	0.254252	0.254252
-3.7101	0.253996	0.253996	0.253996
-3.7091	0.253745	0.253745	0.253745
-3.7081	0.253497	0.253497	0.253497
-3.7071	0.253254	0.253254	0.253254
-3.7061	0.253015	0.253015	0.253015
-3.7051	0.25278	0.25278	0.25278
-3.7041	0.252549	0.252549	0.252549
-3.7031	0.252322	0.252322	0.252322
-3.7021	0.252099	0.252099	0.252099
-3.7011	0.25188	0.25188	0.25188
-3.7001	0.251665	0.251665	0.251665
-3.6991	0.251454	0.251454	0.251454
-3.6981	0.251247	0.251247	0.251247
-3.6971	0.251044	0.251044	0.251044
-3.6961	0.250844	0.250844	0.250844
-3.6951	0.250648	0.250648	0.250648
-3.6941	0.250457	0.250457	0.250457
-3.6931	0.250268	0.250268	0.250268
-3.6921	0.250084	0.250084	0.250084
-3.6911	0.249903	0.249903	0.249903
-3.6901	0.249726	0.249726	0.249726
-3.6891	0.249553	0.249553	0.249553
-3.6881	0.249383	0.249383	0.249383
-3.6871	0.249217	0.249217	0.249217
-3.6861	0.249055	0.249055	0.249055
-3.6851	0.248896	0.248896	0.248896
-3.6841	0.248741	0.248741	0.248741
-3.6831	0.248589	0.248589	0.248589
-3.6821	0.248441	0.248441	0.248441
-3.6811	0.248296	0.248296	0.248296
-3.6801	0.248154	0.248154	0.248154
-3.6791	0.248017	0.248017	0.248017
-3.6781	0.247882	0.247882	0.247882
-3.6771	0.247751	0.247751	0.247751
-3.6761	0.247624	0.247624	0.247624
-3.6751	0.247499	0.247499	0.247499
-3.6741	0.247379	0.247379	0.247379
-3.6731	0.247261	0.247261	0.247261
-3.6721	0.247147	0.247147	0.247147
-3.6711	0.247036	0.247036	0.247036
-3.6701	0.246929	0.246929	0.246929
-3.6691	0.246824	0.246824	0.246824
-3.6681	0.246723	0.246723	0.246723
-3.6671	0.246625	0.246625	0.246625
-3.6661	0.246531	0.246531	0.246531
-3.6651	0.24644	0.24644	0.24644
-3.6641	0.246351	0.246351	0.246351
-3.6631	0.246267	0.246267	0.246267
-3.6621	0.246185	0.246185	0.246185
-3.6611	0.246106	0.246106	0.246106
-3.6601	0.246031	0.246031	0.246031
-3.6591	0.245958	0.245958	0.245958
-3.6581	0.245889	0.245889	0.245889
-3.6571	0.245823	0.245823	0.245823
-3.6561	0.24576	0.24576	0.24576
-3.6551	0.2457	0.2457	0.2457
-3.6541	0.245643	0.245643	0.245643
-3.6531	0.245589	0.245589	0.245589
-3.6521	0.245538	0.245538	0.245538
-3.6511	0.24549	0.24549	0.24549
-3.6501	0.245445	0.245445	0.245445
-3.6491	0.245404	0.245404	0.245404
-3.6481	0.245365	0.245365	0.245365
-3.6471	0.245329	0.245329	0.245329
-3.6461	0.245296	0.245296	0.245296
-3.6451	0.245266	0.245266	0.245266
-3.6441	0.245239	0.245239	0.245239
-3.6431	0.245215	0.245215	0.245215
-3.6421	0.245194	0.245194	0.245194
-3.6411	0.245176	0.245176	0.245176
-3.6401	0.245161	0.245161	0.245161
-3.6391	0.245148	0.245148	0.245148
-3.6381	0.245139	0.245139	0.245139
-3.6371	0.245132	0.245132	0.245132
-3.6361	0.245128	0.245128	0.245128
-3.6351	0.245128	0.245128	0.245128
-3.6341	0.24513	0.24513	0.24513
-3.6331	0.245134	0.245134	0.245134
-3.6321	0.245142	0.245142	0.245142
-3.6311	0.245153	0.245153	0.245153
-3.6301	0.245166	0.245166	0.245166
-3.6291	0.245182	0.245182	0.245182
-3.6281	0.245201	0.245201	0.245201
-3.6271	0.245223	0.245223	0.245223
-3.6261	0.245247	0.245247	0.245247
-3.6251	0.245275	0.245275	0.245275
-3.6241	0.245305	0.245305	0.245305
-3.6231	0.245338	0.245338	0.245338
-3.6221	0.245373	0.245373	0.245373
-3.6211	0.245412	0.245412	0.245412
-3.6201	0.245453	0.245453	0.245453
-3.6191	0.245497	0.245497	0.245497
-3.6181	0.245543	0.245543	0.245543
-3.6171	0.245593	0.245593	0.245593
-3.6161	0.245645	0.245645	0.245645
-3.6151	0.2457	0.2457	0.2457
-3.6141	0.245757	0.245757	0.245757
-3.6131	0.245818	0.245818	0.245818
-3.6121	0.245881	0.245881	0.245881
-3.6111	0.245946	0.245946	0.245946
-3.6101	0.246015	0.246015	0.246015
-3.6091	0.246086	0.246086	0.246086
-3.6081	0.24616	0.24616	0.24616
-3.6071	0.246236	0.246236	0.246236
-3.6061	0.246316	0.246316	0.246316
-3.6051	0.246398	0.246398	0.246398
-3.6041	0.246482	0.246482	0.246482
-3.6031	0.246569	0.246569	0.246569
-3.6021	0.246659	0.246659	0.246659
-3.6011	0.246752	0.246752	0.246752
-3.6001	0.246847	0.246847	0.246847
-3.5991	0.246945	0.246945	0.246945
-3.5981	0.247046	0.247046	0.247046
-3.5971	0.247149	0.247149	0.247149
-3.5961	0.247255	0.247255	0.247255
-3.5951	0.247364	0.247364	0.247364
-3.5941	0.247475	0.247475	0.247475
-3.5931	0.247589	0.247589	0.247589
-3.5921	0.247706	0.247706	0.247706
-3.5911	0.247825	0.247825	0.247825
-3.5901	0.247947	0.247947	0.247947
-3.5891	0.248072	0.248072	0.248072
-3.5881	0.248199	0.248199	0.248199
-3.5871	0.248329	0.248329	0.248329
-3.5861	0.248462	0.248462	0.248462
-3.5851	0.248597	0.248597	0.248597
-3.5841	0.248735	0.248735	0.248735
-3.5831	0.248875	0.248875	0.248875
-3.5821	0.249019	0.249019	0.249019
-3.5811	0.249164	0.249164	0.249164
-3.5801	0.249313	0.249313	0.249313
-3.5791	0.249464	0.249464	0.249464
-3.5781	0.249618	0.249618	0.249618
-3.5771	0.249774	0.249774	0.249774
-3.5761	0.249933	0.249933	0.249933
-3.5751	0.250095	0.250095	0.250095
-3.5741	0.25026	0.25026	0.25026
-3.5731	0.250427	0.250427	0.250427
-3.5721	0.250596	0.250596	0.250596
-3.5711	0.250769	0.250769	0.250769
-3.5701	0.250944	0.250944	0.250944
-3.5691	0.251122	0.251122	0.251122
-3.5681	0.251302	0.251302	0.251302
-3.5671	0.251485	0.251485	0.251485
-3.5661	0.251671	0.251671	0.251671
-3.5651	0.251859	0.251859	0.251859
-3.5641	0.25205	0.25205	0.25205
-3.5631	0.252244	0.252244	0.252244
-3.5621	0.25244	0.25244	0.25244
-3.5611	0.252639	0.252639	0.252639
-3.5601	0.252841	0.252841	0.252841
-3.5591	0.253046	0.253046	0.253046
-3.5581	0.253253	0.253253	0.253253
-3.5571	0.253463	0.253463	0.253463
-3.5561	0.253675	0.253675	0.253675
-3.5551	0.253891	0.253891	0.253891
-3.5541	0.254109	0.254109	0.254109
-3.5531	0.254329	0.254329	0.254329
-3.5521	0.254553	0.254553	0.254553
-3.5511	0.254779	0.254779	0.254779
-3.5501	0.255008	0.255008	0.255008
-3.5491	0.255239	0.255239	0.255239
-3.5481	0.255473	0.255473	0.255473
-3.5471	0.25571	0.25571	0.25571
-3.5461	0.25595	0.25595	0.25595
-3.5451	0.256193	0.256193	0.256193
-3.5441	0.256438	0.256438	0.256438
-3.5431	0.256686	0.256686	0.256686
-3.5421	0.256937	0.256937	0.256937
-3.5411	0.25719	0.25719	0.25719
-3.5401	0.257446	0.257446	0.257446
-3.5391	0.257706	0.257706	0.257706
-3.5381	0.257967	0.257967	0.257967
-3.5371	0.258232	0.258232	0.258232
-3.5361	0.258499	0.258499	0.258499
-3.5351	0.25877	0.25877	0.25877
-3.5341	0.259043	0.259043	0.259043
-3.5331	0.259319	0.259319	0.259319
-3.5321	0.259597	0.259597	0.259597
-3.5311	0.259879	0.259879	0.259879
-3.5301	0.260163	0.260163	0.260163
-3.5291	0.26045	0.26045	0.26045
-3.5281	0.26074	0.26074	0.26074
-3.5271	0.261033	0.261033	0.261033
-3.5261	0.261329	0.261329	0.261329
-3.5251	0.261628	0.261628	0.261628
-3.5241	0.261929	0.261929	0.261929
-3.5231	0.262233	0.262233	0.262233
-3.5221	0.262541	0.262541	0.262541
-3.5211	0.262851	0.262851	0.262851
-3.5201	0.263164	0.263164	0.263164
-3.5191	0.26348	0.26348	0.26348
-3.5181	0.263799	0.263799	0.263799
-3.5171	0.264121	0.264121	0.264121
-3.5161	0.264446	0.264446	0.264446
-3.5151	0.264773	0.264773	0.264773
-3.5141	0.265104	0.265104	0.265104
-3.5131	0.265438	0.265438	0.265438
-3.5121	0.265774	0.265774	0.265774
-3.5111	0.266114	0.266114	0.266114
-3.5101	0.266457	0.266457	0.266457
-3.5091	0.266802	0.266802	0.266802
-3.5081	0.267151	0.267151	0.267151
-3.5071	0.267503	0.267503	0.267503
-3.5061	0.267858	0.267858	0.267858
-3.5051	0.268215	0.268215	0.268215
-3.5041	0.268576	0.268576	0.268576
-3.5031	0.26894	0.26894	0.26894
-3.5021	0.269307	0.269307	0.269307
-3.5011	0.269677	0.269677	0.269677
-3.5001	0.270051	0.270051	0.270051
-3.4991	0.270427	0.270427	0.270427
-3.4981	0.270807	0.270807	0.270807
-3.4971	0.271189	0.271189	0.271189
-3.4961	0.271575	0.271575	0.271575
-3.4951	0.271964	0.271964	0.271964
-3.4941	0.272356	0.272356	0.272356
-3.4931	0.272751	0.272751	0.272751
-3.4921	0.27315	0.27315	0.27315
-3.4911	0.273552	0.273552	0.273552
-3.4901	0.273957	0.273957	0.273957
-3.4891	0.274365	0.274365	0.274365
-3.4881	0.274776	0.274776	0.274776
-3.4871	0.275191	0.275191	0.275191
-3.4861	0.275609	0.275609	0.275609
-3.4851	0.27603	0.27603	0.27603
-3.4841	0.276455	0.276455	0.276455
-3.4831	0.276883	0.276883	0.276883
-3.4821	0.277314	0.277314	0.277314
-3.4811	0.277749	0.277749	0.277749
-3.4801	0.278187	0.278187	0.278187
-3.4791	0.278628	0.278628	0.278628
-3.4781	0.279073	0.279073	0.279073
-3.4771	0.279521	0.279521	0.279521
-3.4761	0.279973	0.279973	0.279973
-3.4751	0.280428	0.280428	0.280428
-3.4741	0.280887	0.280887	0.280887
-3.4731	0.281349	0.281349	0.281349
-3.4721	0.281814	0.281814	0.281814
-3.4711	0.282283	0.282283	0.282283
-3.4701	0.282756	0.282756	0.282756
-3.4691	0.283232	0.283232	0.283232
-3.4681	0.283711	0.283711	0.283711
-3.4671	0.284194	0.284194	0.284194
-3.4661	0.284681	0.284681	0.284681
-3.4651	0.285172	0.285172	0.285172
-3.4641	0.285666	0.285666	0.285666
-3.4631	0.286163	0.286163	0.286163
-3.4621	0.286665	0.286665	0.286665
-3.4611	0.28717	0.28717	0.28717
-3.4601	0.287678	0.287678	0.287678
-3.4591	0.288191	0.288191	0.288191
-3.4581	0.288707	0.288707	0.288707
-3.4571	0.289227	0.289227	0.289227
-3.4561	0.28975	0.28975	0.28975
-3.4551	0.290278	0.290278	0.290278
-3.4541	0.290809	0.290809	0.290809
-3.4531	0.291344	0.291344	0.291344
-3.4521	0.291883	0.291883	0.291883
-3.4511	0.292426	0.292426	0.292426
-3.4501	0.292973	0.292973	0.292973
-3.4491	0.293524	0.293524	0.293524
-3.4481	0.294078	0.294078	0.294078
-3.4471	0.294637	0.294637	0.294637
-3.4461	0.2952	0.2952	0.2952
-3.4451	0.295766	0.295766	0.295766
-3.4441	0.296337	0.296337	0.296337
-3.4431	0.296911	0.296911	0.296911
-3.4421	0.29749	0.29749	0.29749
-3.4411	0.298073	0.298073	0.298073
-3.4401	0.29866	0.29866	0.29866
-3.4391	0.299251	0.299251	0.299251
-3.4381	0.299846	0.299846	0.299846
-3.4371	0.300446	0.300446	0.300446
-3.4361	0.301049	0.301049	0.301049
-3.4351	0.301657	0.301657	0.301657
-3.4341	0.302269	0.302269	0.302269
-3.4331	0.302886	0.302886	0.302886
-3.4321	0.303506	0.303506	0.303506
-3.4311	0.304131	0.304131	0.304131
-3.4301	0.304761	0.304761	0.304761
-3.4291	0.305395	0.305395	0.305395
-3.4281	0.306033	0.306033	0.306033
-3.4271	0.306676	0.306676	0.306676
-3.4261	0.307323	0.307323	0.307323
-3.4251	0.307974	0.307974	0.307974
-3.4241	0.308631	0.308631	0.308631
-3.4231	0.309291	0.309291	0.309291
-3.4221	0.309957	0.309957	0.309957
-3.4211	0.310627	0.310627	0.310627
-3.4201	0.311301	0.311301	0.311301
-3.4191	0.31198	0.31198	0.31198
-3.4181	0.312664	0.312664	0.312664
-3.4171	0.313353	0.313353	0.313353
-3.4161	0.314046	0.314046	0.314046
-3.4151	0.314744	0.314744	0.314744
-3.4141	0.315447	0.315447	0.315447
-3.4131	0.316155	0.316155	0.316155
-3.4121	0.316868	0.316868	0.316868
-3.4111	0.317586	0.317586	0.317586
-3.4101	0.318308	0.318308	0.318308
-3.4091	0.319036	0.319036	0.319036
-3.4081	0.319768	0.319768	0.319768
-3.4071	0.320506	0.320506	0.320506
-3.4061	0.321249	0.321249	0.321249
-3.4051	0.321997	0.321997	0.321997
-3.4041	0.32275	0.32275	0.32275
-3.4031	0.323508	0.323508	0.323508
-3.4021	0.324271	0.324271	0.324271
-3.4011	0.32504	0.32504	0.32504
-3.4001	0.325813	0.325813	0.325813
-3.3991	0.326593	0.326593	0.326593
-3.3981	0.327377	0.327377	0.327377
-3.3971	0.328167	0.328167	0.328167
-3.3961	0.328963	0.328963	0.328963
-3.3951	0.329763	0.329763	0.329763
-3.3941	0.33057	0.33057	0.33057
-3.3931	0.331382	0.331382	0.331382
-3.3921	0.332199	0.332199	0.332199
-3.3911	0.333022	0.333022	0.333022
-3.3901	0.333851	0.333851	0.333851
-3.3891	0.334686	0.334686	0.334686
-3.3881	0.335526	0.335526	0.335526
-3.3871	0.336372	0.336372	0.336372
-3.3861	0.337224	0.337224	0.337224
-3.3851	0.338082	0.338082	0.338082
-3.3841	0.338945	0.338945	0.338945
-3.3831	0.339815	0.339815	0.339815
-3.3821	0.340691	0.340691	0.340691
-3.3811	0.341572	0.341572	0.341572
-3.3801	0.34246	0.34246	0.34246
-3.3791	0.343354	0.343354	0.343354
-3.3781	0.344254	0.344254	0.344254
-3.3771	0.34516	0.34516	0.34516
-3.3761	0.346073	0.346073	0.346073
-3.3751	0.346992	0.346992	0.346992
-3.3741	0.347917	0.347917	0.347917
-3.3731	0.348849	0.348849	0.348849
-3.3721	0.349787	0.349787	0.349787
-3.3711	0.350732	0.350732	0.350732
-3.3701	0.351683	0.351683	0.351683
-3.3691	0.352641	0.352641	0.352641
-3.3681	0.353606	0.353606	0.353606
-3.3671	0.354577	0.354577	0.354577
-3.3661	0.355555	0.355555	0.355555
-3.3651	0.35654	0.35654	0.35654
-3.3641	0.357532	0.357532	0.357532
-3.3631	0.358531	0.358531	0.358531
-3.3621	0.359536	0.359536	0.359536
-3.3611	0.360549	0.360549	0.360549
-3.3601	0.361569	0.361569	0.361569
-3.3591	0.362596	0.362596	0.362596
-3.3581	0.36363	0.36363	0.36363
-3.3571	0.364672	0.364672	0.364672
-3.3561	0.365721	0.365721	0.365721
-3.3551	0.366777	0.366777	0.366777
-3.3541	0.367841	0.367841	0.367841
-3.3531	0.368912	0.368912	0.368912
-3.3521	0.369991	0.369991	0.369991
-3.3511	0.371077	0.371077	0.371077
-3.3501	0.372171	0.372171	0.372171
-3.3491	0.373273	0.373273	0.373273
-3.3481	0.374383	0.374383	0.374383
-3.3471	0.375501	0.375501	0.375501
-3.3461	0.376626	0.376626	0.376626
-3.3451	0.37776	0.37776	0.37776
-3.3441	0.378902	0.378902	0.378902
-3.3431	0.380052	0.380052	0.380052
-3.3421	0.38121	0.38121	0.38121
-3.3411	0.382376	0.382376	0.382376
-3.3401	0.383551	0.383551	0.383551
-3.3391	0.384735	0.384735	0.384735
-3.3381	0.385926	0.385926	0.385926
-3.3371	0.387127	0.387127	0.387127
-3.3361	0.388336	0.388336	0.388336
-3.3351	0.389554	0.389554	0.389554
-3.3341	0.39078	0.39078	0.39078
-3.3331	0.392016	0.392016	0.392016
-3.3321	0.393261	0.393261	0.393261
-3.3311	0.394514	0.394514	0.394514
-3.3301	0.395777	0.395777	0.395777
-3.3291	0.397049	0.397049	0.397049
-3.3281	0.39833	0.39833	0.39833
-3.3271	0.399621	0.399621	0.399621
-3.3261	0.400921	0.400921	0.400921
-3.3251	0.402231	0.402231	0.402231
-3.3241	0.403551	0.403551	0.403551
-3.3231	0.40488	0.40488	0.40488
-3.3221	0.406219	0.406219	0.406219
-3.3211	0.407568	0.407568	0.407568
-3.3201	0.408927	0.408927	0.408927
-3.3191	0.410296	0.410296	0.410296
-3.3181	0.411675	0.411675	0.411675
-3.3171	0.413064	0.413064	0.413064
-3.3161	0.414464	0.414464	0.414464
-3.3151	0.415875	0.415875	0.415875
-3.3141	0.417295	0.417295	0.417295
-3.3131	0.418727	0.418727	0.418727
-3.3121	0.42017	0.42017	0.42017
-3.3111	0.421623	0.421623	0.421623
-3.3101	0.423087	0.423087	0.423087
-3.3091	0.424563	0.424563	0.424563
-3.3081	0.426049	0.426049	0.426049
-3.3071	0.427547	0.427547	0.427547
-3.3061	0.429056	0.429056	0.429056
-3.3051	0.430577	0.430577	0.430577
-3.3041	0.43211	0.43211	0.43211
-3.3031	0.433654	0.433654	0.433654
-3.3021	0.43521	0.43521	0.43521
-3.3011	0.436778	0.436778	0.436778
-3.3001	0.438359	0.438359	0.438359
-3.2991	0.439951	0.439951	0.439951
-3.2981	0.441556	0.441556	0.441556
-3.2971	0.443173	0.443173	0.443173
-3.2961	0.444803	0.444803	0.444803
-3.2951	0.446446	0.446446	0.446446
-3.2941	0.448102	0.448102	0.448102
-3.2931	0.44977	0.44977	0.44977
-3.2921	0.451452	0.451452	0.451452
-3.2911	0.453147	0.453147	0.453147
-3.2901	0.454855	0.454855	0.454855
-3.2891	0.456577	0.456577	0.456577
-3.2881	0.458312	0.458312	0.458312
-3.2871	0.460062	0.460062	0.460062
-3.2861	0.461825	0.461825	0.461825
-3.2851	0.463602	0.463602	0.463602
-3.2841	0.465394	0.465394	0.465394
-3.2831	0.4672	0.4672	0.4672
-3.2821	0.469021	0.469021	0.469021
-3.2811	0.470856	0.470856	0.470856
-3.2801	0.472706	0.472706	0.472706
-3.2791	0.474571	0.474571	0.474571
-3.2781	0.476452	0.476452	0.476452
-3.2771	0.478348	0.478348	0.478348
-3.2761	0.480259	0.480259	0.480259
-3.2751	0.482186	0.482186	0.482186
-3.2741	0.484129	0.484129	0.484129
-3.2731	0.486088	0.486088	0.486088
-3.2721	0.488063	0.488063	0.488063
-3.2711	0.490054	0.490054	0.490054
-3.2701	0.492063	0.492063	0.492063
-3.2691	0.494087	0.494087	0.494087
-3.2681	0.496129	0.496129	0.496129
-3.2671	0.498188	0.498188	0.498188
-3.2661	0.500264	0.500264	0.500264
-3.2651	0.502358	0.502358	0.502358
-3.2641	0.50447	0.50447	0.50447
-3.2631	0.506599	0.506599	0.506599
-3.2621	0.508747	0.508747	0.508747
-3.2611	0.510913	0.510913	0.510913
-3.2601	0.513097	0.513097	0.513097
-3.2591	0.5153	0.5153	0.5153
-3.2581	0.517523	0.517523	0.517523
-3.2571	0.519764	0.519764	0.519764
-3.2561	0.522025	0.522025	0.522025
-3.2551	0.524305	0.524305	0.524305
-3.2541	0.526606	0.526606	0.526606
-3.2531	0.528926	0.528926	0.528926
-3.2521	0.531267	0.531267	0.531267
-3.2511	0.533629	0.533629	0.533629
-3.2501	0.536011	0.536011	0.536011
-3.2491	0.538415	0.538415	0.538415
-3.2481	0.54084	0.54084	0.54084
-3.2471	0.543286	0.543286	0.543286
-3.2461	0.545755	0.545755	0.545755
-3.2451	0.548245	0.548245	0.548245
-3.2441	0.550758	0.550758	0.550758
-3.2431	0.553294	0.553294	0.553294
-3.2421	0.555853	0.555853	0.555853
-3.2411	0.558435	0.558435	0.558435
-3.2401	0.56104	0.56104	0.56104
-3.2391	0.56367	0.56367	0.56367
-3.2381	0.566324	0.566324	0.566324
-3.2371	0.569002	0.569002	0.569002
-3.2361	0.571705	0.571705	0.571705
-3.2351	0.574433	0.574433	0.574433
-3.2341	0.577186	0.577186	0.577186
-3.2331	0.579965	0.579965	0.579965
-3.2321	0.582771	0.582771	0.582771
-3.2311	0.585602	0.585602	0.585602
-3.2301	0.588461	0.588461	0.588461
-3.2291	0.591346	0.591346	0.591346
-3.2281	0.59426	0.59426	0.59426
-3.2271	0.597201	0.597201	0.597201
-3.2261	0.60017	0.60017	0.60017
-3.2251	0.603168	0.603168	0.603168
-3.2241	0.606194	0.606194	0.606194
-3.2231	0.609251	0.609251	0.609251
-3.2221	0.612337	0.612337	0.612337
-3.2211	0.615453	0.615453	0.615453
-3.2201	0.618599	0.618599	0.6186
-3.2191	0.621777	0.621777	0.621777
-3.2181	0.624986	0.624986	0.624986
-3.2171	0.628228	0.628228	0.628228
-3.2161	0.631501	0.631501	0.631501
-3.2151	0.634807	0.634807	0.634807
-3.2141	0.638147	0.638147	0.638147
-3.2131	0.64152	0.64152	0.64152
-3.2121	0.644927	0.644927	0.644927
-3.2111	0.648369	0.648369	0.648369
-3.2101	0.651846	0.651846	0.651846
-3.2091	0.655359	0.655359	0.655359
-3.2081	0.658908	0.658908	0.658908
-3.2071	0.662494	0.662494	0.662494
-3.2061	0.666117	0.666117	0.666117
-3.2051	0.669777	0.669777	0.669777
-3.2041	0.673477	0.673477	0.673477
-3.2031	0.677215	0.677215	0.677215
-3.2021	0.680992	0.680992	0.680992
-3.2011	0.68481	0.68481	0.68481
-3.2001	0.688668	0.688668	0.688668
-3.1991	0.692568	0.692568	0.692568
-3.1981	0.69651	0.69651	0.69651
-3.1971	0.700494	0.700494	0.700494
-3.1961	0.704521	0.704521	0.704521
-3.1951	0.708593	0.708593	0.708593
-3.1941	0.712709	0.712709	0.712709
-3.1931	0.71687	0.71687	0.71687
-3.1921	0.721077	0.721077	0.721077
-3.1911	0.725331	0.725331	0.725331
-3.1901	0.729633	0.729633	0.729633
-3.1891	0.733983	0.733983	0.733983
-3.1881	0.738381	0.738381	0.738381
-3.1871	0.74283	0.74283	0.74283
-3.1861	0.747329	0.747329	0.747329
-3.1851	0.751879	0.751879	0.751879
-3.1841	0.756482	0.756482	0.756482
-3.1831	0.761138	0.761138	0.761138
-3.1821	0.765848	0.765848	0.765848
-3.1811	0.770612	0.770612	0.770612
-3.1801	0.775433	0.775433	0.775433
-3.1791	0.78031	0.78031	0.78031
-3.1781	0.785245	0.785245	0.785245
-3.1771	0.790239	0.790239	0.790239
-3.1761	0.795292	0.795292	0.795292
-3.1751	0.800406	0.800406	0.800406
-3.1741	0.805582	0.805582	0.805582
-3.1731	0.81082	0.81082	0.81082
-3.1721	0.816123	0.816123	0.816123
-3.1711	0.82149	0.82149	0.82149
-3.1701	0.826924	0.826924	0.826924
-3.1691	0.832425	0.832425	0.832425
-3.1681	0.837995	0.837995	0.837995
-3.1671	0.843635	0.843635	0.843635
-3.1661	0.849346	0.849346	0.849346
-3.1651	0.855129	0.855129	0.855129
-3.1641	0.860985	0.860985	0.860985
-3.1631	0.866917	0.866917	0.866917
-3.1621	0.872926	0.872926	0.872926
-3.1611	0.879012	0.879012	0.879012
-3.1601	0.885178	0.885178	0.885178
-3.1591	0.891424	0.891424	0.891424
-3.1581	0.897753	0.897753	0.897753
-3.1571	0.904166	0.904166	0.904166
-3.1561	0.910665	0.910665	0.910665
-3.1551	0.91725	0.91725	0.91725
-3.1541	0.923925	0.923925	0.923925
-3.1531	0.930691	0.930691	0.930691
-3.1521	0.937549	0.937549	0.937549
-3.1511	0.944501	0.944501	0.944501
-3.1501	0.95155	0.95155	0.95155
-3.1491	0.958697	0.958697	0.958697
-3.1481	0.965944	0.965944	0.965944
-3.1471	0.973293	0.973293	0.973293
-3.1461	0.980746	0.980746	0.980746
-3.1451	0.988307	0.988307	0.988307
-3.1441	0.995975	0.995975	0.995975
-3.1431	1.00376	1.00376	1.00376
-3.1421	1.01165	1.01165	1.01165
-3.1411	1.01966	1.01966	1.01966
-3.1401	1.02778	1.02778	1.02778
-3.1391	1.03603	1.03603	1.03603
-3.1381	1.0444	1.0444	1.0444
-3.1371	1.0529	1.0529	1.0529
-3.1361	1.06153	1.06153	1.06153
-3.1351	1.07029	1.07029	1.07029
-3.1341	1.07918	1.07918	1.07918
-3.1331	1.08821	1.08821	1.08821
-3.1321	1.09738	1.09738	1.09738
-3.1311	1.1067	1.1067	1.1067
-3.1301	1.11616	1.11616	1.11616
-3.1291	1.12578	1.12578	1.12578
-3.1281	1.13555	1.13555	1.13555
-3.1271	1.14547	1.14547	1.14547
-3.1261	1.15556	1.15556	1.15556
-3.1251	1.16582	1.16582	1.16582
-3.1241	1.17624	1.17624	1.17624
-3.1231	1.18684	1.18684	1.18684
-3.1221	1.19762	1.19762	1.19762
-3.1211	1.20858	1.20858	1.20858
-3.1201	1.21973	1.21973	1.21973
-3.1191	1.23107	1.23107	1.23107
-3.1181	1.2426	1.2426	1.2426
-3.1171	1.25434	1.25434	1.25434
-3.1161	1.26629	1.26629	1.26629
-3.1151	1.27844	1.27844	1.27844
-3.1141	1.29082	1.29082	1.29082
-3.1131	1.30342	1.30342	1.30342
-3.1121	1.31625	1.31625	1.31625
