x	math	gsl	my
4.6061	2.60248	2.60248	2.60248
4.6071	2.6039	2.6039	2.6039
4.6081	2.60531	2.60531	2.60531
4.6091	2.60673	2.60673	2.60673
4.6101	2.60815	2.60815	2.60814
4.6111	2.60956	2.60956	2.60956
4.6121	2.61098	2.61098	2.61098
4.6131	2.61239	2.61239	2.61239
4.6141	2.61381	2.61381	2.61381
4.6151	2.61523	2.61523	2.61523
4.6161	2.61664	2.61664	2.61664
4.6171	2.61806	2.61806	2.61806
4.6181	2.61948	2.61948	2.61948
4.6191	2.6209	2.6209	2.6209
4.6201	2.62232	2.62232	2.62232
4.6211	2.62373	2.62373	2.62373
4.6221	2.62515	2.62515	2.62515
4.6231	2.62657	2.62657	2.62657
4.6241	2.62799	2.62799	2.62799
4.6251	2.62941	2.62941	2.62941
4.6261	2.63083	2.63083	2.63083
4.6271	2.63225	2.63225	2.63225
4.6281	2.63367	2.63367	2.63367
4.6291	2.63509	2.63509	2.63509
4.6301	2.63651	2.63651	2.63651
4.6311	2.63793	2.63793	2.63793
4.6321	2.63935	2.63935	2.63935
4.6331	2.64077	2.64077	2.64077
4.6341	2.6422	2.6422	2.6422
4.6351	2.64362	2.64362	2.64362
4.6361	2.64504	2.64504	2.64504
4.6371	2.64646	2.64646	2.64646
4.6381	2.64788	2.64788	2.64788
4.6391	2.64931	2.64931	2.64931
4.6401	2.65073	2.65073	2.65073
4.6411	2.65215	2.65215	2.65215
4.6421	2.65358	2.65358	2.65358
4.6431	2.655	2.655	2.655
4.6441	2.65643	2.65643	2.65642
4.6451	2.65785	2.65785	2.65785
4.6461	2.65927	2.65927	2.65927
4.6471	2.6607	2.6607	2.6607
4.6481	2.66212	2.66212	2.66212
4.6491	2.66355	2.66355	2.66355
4.6501	2.66497	2.66497	2.66497
4.6511	2.6664	2.6664	2.6664
4.6521	2.66783	2.66783	2.66783
4.6531	2.66925	2.66925	2.66925
4.6541	2.67068	2.67068	2.67068
4.6551	2.6721	2.6721	2.6721
4.6561	2.67353	2.67353	2.67353
4.6571	2.67496	2.67496	2.67496
4.6581	2.67639	2.67639	2.67639
4.6591	2.67781	2.67781	2.67781
4.6601	2.67924	2.67924	2.67924
4.6611	2.68067	2.68067	2.68067
4.6621	2.6821	2.6821	2.6821
4.6631	2.68353	2.68353	2.68353
4.6641	2.68495	2.68495	2.68495
4.6651	2.68638	2.68638	2.68638
4.6661	2.68781	2.68781	2.68781
4.6671	2.68924	2.68924	2.68924
4.6681	2.69067	2.69067	2.69067
4.6691	2.6921	2.6921	2.6921
4.6701	2.69353	2.69353	2.69353
4.6711	2.69496	2.69496	2.69496
4.6721	2.69639	2.69639	2.69639
4.6731	2.69782	2.69782	2.69782
4.6741	2.69926	2.69926	2.69926
4.6751	2.70069	2.70069	2.70069
4.6761	2.70212	2.70212	2.70212
4.6771	2.70355	2.70355	2.70355
4.6781	2.70498	2.70498	2.70498
4.6791	2.70641	2.70641	2.70641
4.6801	2.70785	2.70785	2.70785
4.6811	2.70928	2.70928	2.70928
4.6821	2.71071	2.71071	2.71071
4.6831	2.71215	2.71215	2.71215
4.6841	2.71358	2.71358	2.71358
4.6851	2.71501	2.71501	2.71501
4.6861	2.71645	2.71645	2.71645
4.6871	2.71788	2.71788	2.71788
4.6881	2.71932	2.71932	2.71932
4.6891	2.72075	2.72075	2.72075
4.6901	2.72219	2.72219	2.72219
4.6911	2.72362	2.72362	2.72362
4.6921	2.72506	2.72506	2.72506
4.6931	2.72649	2.72649	2.72649
4.6941	2.72793	2.72793	2.72793
4.6951	2.72936	2.72936	2.72936
4.6961	2.7308	2.7308	2.7308
4.6971	2.73224	2.73224	2.73224
4.6981	2.73367	2.73367	2.73367
4.6991	2.73511	2.73511	2.73511
4.7001	2.73655	2.73655	2.73655
4.7011	2.73799	2.73799	2.73799
4.7021	2.73942	2.73942	2.73942
4.7031	2.74086	2.74086	2.74086
4.7041	2.7423	2.7423	2.7423
4.7051	2.74374	2.74374	2.74374
4.7061	2.74518	2.74518	2.74518
4.7071	2.74662	2.74662	2.74662
4.7081	2.74806	2.74806	2.74806
4.7091	2.7495	2.7495	2.7495
4.7101	2.75094	2.75094	2.75093
4.7111	2.75238	2.75238	2.75237
4.7121	2.75382	2.75382	2.75382
4.7131	2.75526	2.75526	2.75526
4.7141	2.7567	2.7567	2.7567
4.7151	2.75814	2.75814	2.75814
4.7161	2.75958	2.75958	2.75958
4.7171	2.76102	2.76102	2.76102
4.7181	2.76246	2.76246	2.76246
4.7191	2.7639	2.7639	2.7639
4.7201	2.76535	2.76535	2.76534
4.7211	2.76679	2.76679	2.76679
4.7221	2.76823	2.76823	2.76823
4.7231	2.76967	2.76967	2.76967
4.7241	2.77112	2.77112	2.77112
4.7251	2.77256	2.77256	2.77256
4.7261	2.774	2.774	2.774
4.7271	2.77545	2.77545	2.77545
4.7281	2.77689	2.77689	2.77689
4.7291	2.77833	2.77833	2.77833
4.7301	2.77978	2.77978	2.77978
4.7311	2.78122	2.78122	2.78122
4.7321	2.78267	2.78267	2.78267
4.7331	2.78411	2.78411	2.78411
4.7341	2.78556	2.78556	2.78556
4.7351	2.787	2.787	2.787
4.7361	2.78845	2.78845	2.78845
4.7371	2.7899	2.7899	2.7899
4.7381	2.79134	2.79134	2.79134
4.7391	2.79279	2.79279	2.79279
4.7401	2.79424	2.79424	2.79424
4.7411	2.79568	2.79568	2.79568
4.7421	2.79713	2.79713	2.79713
4.7431	2.79858	2.79858	2.79858
4.7441	2.80003	2.80003	2.80002
4.7451	2.80147	2.80147	2.80147
4.7461	2.80292	2.80292	2.80292
4.7471	2.80437	2.80437	2.80437
4.7481	2.80582	2.80582	2.80582
4.7491	2.80727	2.80727	2.80727
4.7501	2.80872	2.80872	2.80872
4.7511	2.81017	2.81017	2.81017
4.7521	2.81162	2.81162	2.81162
4.7531	2.81307	2.81307	2.81306
4.7541	2.81452	2.81452	2.81451
4.7551	2.81597	2.81597	2.81597
4.7561	2.81742	2.81742	2.81742
4.7571	2.81887	2.81887	2.81887
4.7581	2.82032	2.82032	2.82032
4.7591	2.82177	2.82177	2.82177
4.7601	2.82322	2.82322	2.82322
4.7611	2.82467	2.82467	2.82467
4.7621	2.82612	2.82612	2.82612
4.7631	2.82758	2.82758	2.82758
4.7641	2.82903	2.82903	2.82903
4.7651	2.83048	2.83048	2.83048
4.7661	2.83193	2.83193	2.83193
4.7671	2.83339	2.83339	2.83339
4.7681	2.83484	2.83484	2.83484
4.7691	2.83629	2.83629	2.83629
4.7701	2.83775	2.83775	2.83775
4.7711	2.8392	2.8392	2.8392
4.7721	2.84066	2.84066	2.84066
4.7731	2.84211	2.84211	2.84211
4.7741	2.84357	2.84357	2.84356
4.7751	2.84502	2.84502	2.84502
4.7761	2.84648	2.84648	2.84648
4.7771	2.84793	2.84793	2.84793
4.7781	2.84939	2.84939	2.84939
4.7791	2.85084	2.85084	2.85084
4.7801	2.8523	2.8523	2.8523
4.7811	2.85375	2.85375	2.85375
4.7821	2.85521	2.85521	2.85521
4.7831	2.85667	2.85667	2.85667
4.7841	2.85813	2.85813	2.85812
4.7851	2.85958	2.85958	2.85958
4.7861	2.86104	2.86104	2.86104
4.7871	2.8625	2.8625	2.8625
4.7881	2.86396	2.86396	2.86396
4.7891	2.86541	2.86541	2.86541
4.7901	2.86687	2.86687	2.86687
4.7911	2.86833	2.86833	2.86833
4.7921	2.86979	2.86979	2.86979
4.7931	2.87125	2.87125	2.87125
4.7941	2.87271	2.87271	2.87271
4.7951	2.87417	2.87417	2.87417
4.7961	2.87563	2.87563	2.87563
4.7971	2.87709	2.87709	2.87709
4.7981	2.87855	2.87855	2.87855
4.7991	2.88001	2.88001	2.88001
4.8001	2.88147	2.88147	2.88147
4.8011	2.88293	2.88293	2.88293
4.8021	2.88439	2.88439	2.88439
4.8031	2.88585	2.88585	2.88585
4.8041	2.88731	2.88731	2.88731
4.8051	2.88878	2.88878	2.88878
4.8061	2.89024	2.89024	2.89024
4.8071	2.8917	2.8917	2.8917
4.8081	2.89316	2.89316	2.89316
4.8091	2.89463	2.89463	2.89463
4.8101	2.89609	2.89609	2.89609
4.8111	2.89755	2.89755	2.89755
4.8121	2.89902	2.89902	2.89902
4.8131	2.90048	2.90048	2.90048
4.8141	2.90194	2.90194	2.90194
4.8151	2.90341	2.90341	2.90341
4.8161	2.90487	2.90487	2.90487
4.8171	2.90634	2.90634	2.90634
4.8181	2.9078	2.9078	2.9078
4.8191	2.90927	2.90927	2.90927
4.8201	2.91073	2.91073	2.91073
4.8211	2.9122	2.9122	2.9122
4.8221	2.91366	2.91366	2.91366
4.8231	2.91513	2.91513	2.91513
4.8241	2.9166	2.9166	2.9166
4.8251	2.91806	2.91806	2.91806
4.8261	2.91953	2.91953	2.91953
4.8271	2.921	2.921	2.921
4.8281	2.92246	2.92246	2.92246
4.8291	2.92393	2.92393	2.92393
4.8301	2.9254	2.9254	2.9254
4.8311	2.92687	2.92687	2.92687
4.8321	2.92834	2.92834	2.92834
4.8331	2.9298	2.9298	2.9298
4.8341	2.93127	2.93127	2.93127
4.8351	2.93274	2.93274	2.93274
4.8361	2.93421	2.93421	2.93421
4.8371	2.93568	2.93568	2.93568
4.8381	2.93715	2.93715	2.93715
4.8391	2.93862	2.93862	2.93862
4.8401	2.94009	2.94009	2.94009
4.8411	2.94156	2.94156	2.94156
4.8421	2.94303	2.94303	2.94303
4.8431	2.9445	2.9445	2.9445
4.8441	2.94597	2.94597	2.94597
4.8451	2.94744	2.94744	2.94744
4.8461	2.94891	2.94891	2.94891
4.8471	2.95039	2.95039	2.95038
4.8481	2.95186	2.95186	2.95186
4.8491	2.95333	2.95333	2.95333
4.8501	2.9548	2.9548	2.9548
4.8511	2.95627	2.95627	2.95627
4.8521	2.95775	2.95775	2.95775
4.8531	2.95922	2.95922	2.95922
4.8541	2.96069	2.96069	2.96069
4.8551	2.96217	2.96217	2.96217
4.8561	2.96364	2.96364	2.96364
4.8571	2.96511	2.96511	2.96511
4.8581	2.96659	2.96659	2.96659
4.8591	2.96806	2.96806	2.96806
4.8601	2.96954	2.96954	2.96954
4.8611	2.97101	2.97101	2.97101
4.8621	2.97249	2.97249	2.97249
4.8631	2.97396	2.97396	2.97396
4.8641	2.97544	2.97544	2.97544
4.8651	2.97691	2.97691	2.97691
4.8661	2.97839	2.97839	2.97839
4.8671	2.97986	2.97986	2.97986
4.8681	2.98134	2.98134	2.98134
4.8691	2.98282	2.98282	2.98282
4.8701	2.98429	2.98429	2.98429
4.8711	2.98577	2.98577	2.98577
4.8721	2.98725	2.98725	2.98725
4.8731	2.98873	2.98873	2.98873
4.8741	2.9902	2.9902	2.9902
4.8751	2.99168	2.99168	2.99168
4.8761	2.99316	2.99316	2.99316
4.8771	2.99464	2.99464	2.99464
4.8781	2.99612	2.99612	2.99612
4.8791	2.9976	2.9976	2.9976
4.8801	2.99908	2.99908	2.99908
4.8811	3.00055	3.00055	3.00055
4.8821	3.00203	3.00203	3.00203
4.8831	3.00351	3.00351	3.00351
4.8841	3.00499	3.00499	3.00499
4.8851	3.00647	3.00647	3.00647
4.8861	3.00795	3.00795	3.00795
4.8871	3.00944	3.00944	3.00944
4.8881	3.01092	3.01092	3.01092
4.8891	3.0124	3.0124	3.0124
4.8901	3.01388	3.01388	3.01388
4.8911	3.01536	3.01536	3.01536
4.8921	3.01684	3.01684	3.01684
4.8931	3.01832	3.01832	3.01832
4.8941	3.01981	3.01981	3.01981
4.8951	3.02129	3.02129	3.02129
4.8961	3.02277	3.02277	3.02277
4.8971	3.02426	3.02426	3.02425
4.8981	3.02574	3.02574	3.02574
4.8991	3.02722	3.02722	3.02722
4.9001	3.02871	3.02871	3.02871
4.9011	3.03019	3.03019	3.03019
4.9021	3.03167	3.03167	3.03167
4.9031	3.03316	3.03316	3.03316
4.9041	3.03464	3.03464	3.03464
4.9051	3.03613	3.03613	3.03613
4.9061	3.03761	3.03761	3.03761
4.9071	3.0391	3.0391	3.0391
4.9081	3.04058	3.04058	3.04058
4.9091	3.04207	3.04207	3.04207
4.9101	3.04355	3.04355	3.04355
4.9111	3.04504	3.04504	3.04504
4.9121	3.04653	3.04653	3.04653
4.9131	3.04801	3.04801	3.04801
4.9141	3.0495	3.0495	3.0495
4.9151	3.05099	3.05099	3.05099
4.9161	3.05247	3.05247	3.05247
4.9171	3.05396	3.05396	3.05396
4.9181	3.05545	3.05545	3.05545
4.9191	3.05694	3.05694	3.05694
4.9201	3.05843	3.05843	3.05843
4.9211	3.05991	3.05991	3.05991
4.9221	3.0614	3.0614	3.0614
4.9231	3.06289	3.06289	3.06289
4.9241	3.06438	3.06438	3.06438
4.9251	3.06587	3.06587	3.06587
4.9261	3.06736	3.06736	3.06736
4.9271	3.06885	3.06885	3.06885
4.9281	3.07034	3.07034	3.07034
4.9291	3.07183	3.07183	3.07183
4.9301	3.07332	3.07332	3.07332
4.9311	3.07481	3.07481	3.07481
4.9321	3.0763	3.0763	3.0763
4.9331	3.07779	3.07779	3.07779
4.9341	3.07928	3.07928	3.07928
4.9351	3.08078	3.08078	3.08077
4.9361	3.08227	3.08227	3.08227
4.9371	3.08376	3.08376	3.08376
4.9381	3.08525	3.08525	3.08525
4.9391	3.08674	3.08674	3.08674
4.9401	3.08824	3.08824	3.08824
4.9411	3.08973	3.08973	3.08973
4.9421	3.09122	3.09122	3.09122
4.9431	3.09272	3.09272	3.09272
4.9441	3.09421	3.09421	3.09421
4.9451	3.0957	3.0957	3.0957
4.9461	3.0972	3.0972	3.0972
4.9471	3.09869	3.09869	3.09869
4.9481	3.10019	3.10019	3.10019
4.9491	3.10168	3.10168	3.10168
4.9501	3.10318	3.10318	3.10317
4.9511	3.10467	3.10467	3.10467
4.9521	3.10617	3.10617	3.10617
4.9531	3.10766	3.10766	3.10766
4.9541	3.10916	3.10916	3.10916
4.9551	3.11065	3.11065	3.11065
4.9561	3.11215	3.11215	3.11215
4.9571	3.11365	3.11365	3.11365
4.9581	3.11514	3.11514	3.11514
4.9591	3.11664	3.11664	3.11664
4.9601	3.11814	3.11814	3.11814
4.9611	3.11963	3.11963	3.11963
4.9621	3.12113	3.12113	3.12113
4.9631	3.12263	3.12263	3.12263
4.9641	3.12413	3.12413	3.12413
4.9651	3.12563	3.12563	3.12563
4.9661	3.12712	3.12712	3.12712
4.9671	3.12862	3.12862	3.12862
4.9681	3.13012	3.13012	3.13012
4.9691	3.13162	3.13162	3.13162
4.9701	3.13312	3.13312	3.13312
4.9711	3.13462	3.13462	3.13462
4.9721	3.13612	3.13612	3.13612
4.9731	3.13762	3.13762	3.13762
4.9741	3.13912	3.13912	3.13912
4.9751	3.14062	3.14062	3.14062
4.9761	3.14212	3.14212	3.14212
4.9771	3.14362	3.14362	3.14362
4.9781	3.14512	3.14512	3.14512
4.9791	3.14662	3.14662	3.14662
4.9801	3.14813	3.14813	3.14813
4.9811	3.14963	3.14963	3.14963
4.9821	3.15113	3.15113	3.15113
4.9831	3.15263	3.15263	3.15263
4.9841	3.15413	3.15413	3.15413
4.9851	3.15564	3.15564	3.15564
4.9861	3.15714	3.15714	3.15714
4.9871	3.15864	3.15864	3.15864
4.9881	3.16015	3.16015	3.16015
4.9891	3.16165	3.16165	3.16165
4.9901	3.16315	3.16315	3.16315
4.9911	3.16466	3.16466	3.16466
4.9921	3.16616	3.16616	3.16616
4.9931	3.16767	3.16767	3.16767
4.9941	3.16917	3.16917	3.16917
4.9951	3.17068	3.17068	3.17068
4.9961	3.17218	3.17218	3.17218
4.9971	3.17369	3.17369	3.17369
4.9981	3.17519	3.17519	3.17519
4.9991	3.1767	3.1767	3.1767
