0.0005594	
r	f(e,r)	Exact
5.129	0.0303699	0.0303764
5.13	0.0303454	0.030352
5.131	0.0303209	0.0303275
5.132	0.0302964	0.0303031
5.133	0.0302719	0.0302787
5.134	0.0302475	0.0302544
5.135	0.0302231	0.03023
5.136	0.0301987	0.0302057
5.137	0.0301744	0.0301814
5.138	0.03015	0.0301571
5.139	0.0301257	0.0301328
5.14	0.0301014	0.0301085
5.141	0.0300771	0.0300843
5.142	0.0300529	0.0300601
5.143	0.0300287	0.0300359
5.144	0.0300044	0.0300117
5.145	0.0299803	0.0299875
5.146	0.0299561	0.0299634
5.147	0.029932	0.0299392
5.148	0.0299079	0.0299151
5.149	0.0298838	0.029891
5.15	0.0298597	0.0298669
5.151	0.0298357	0.0298429
5.152	0.0298117	0.0298188
5.153	0.0297877	0.0297948
5.154	0.0297637	0.0297708
5.155	0.0297398	0.0297468
5.156	0.0297159	0.0297229
5.157	0.029692	0.0296989
5.158	0.0296681	0.029675
5.159	0.0296443	0.0296511
5.16	0.0296204	0.0296272
5.161	0.0295967	0.0296033
5.162	0.0295729	0.0295794
5.163	0.0295492	0.0295556
5.164	0.0295254	0.0295318
5.165	0.0295018	0.029508
5.166	0.0294781	0.0294842
5.167	0.0294545	0.0294604
5.168	0.0294309	0.0294367
5.169	0.0294073	0.0294129
5.17	0.0293837	0.0293892
5.171	0.0293602	0.0293655
5.172	0.0293367	0.0293418
5.173	0.0293133	0.0293182
5.174	0.0292898	0.0292945
5.175	0.0292664	0.0292709
5.176	0.0292429	0.0292473
5.177	0.0292192	0.0292237
5.178	0.0291956	0.0292002
5.179	0.0291719	0.0291766
5.18	0.0291483	0.0291531
5.181	0.0291247	0.0291296
5.182	0.0291011	0.0291061
5.183	0.0290776	0.0290826
5.184	0.029054	0.0290591
5.185	0.0290305	0.0290357
5.186	0.029007	0.0290122
5.187	0.0289835	0.0289888
5.188	0.0289601	0.0289654
5.189	0.0289366	0.0289421
5.19	0.0289132	0.0289187
5.191	0.0288898	0.0288954
5.192	0.0288664	0.0288721
5.193	0.028843	0.0288488
5.194	0.0288197	0.0288255
5.195	0.0287964	0.0288022
5.196	0.0287731	0.028779
5.197	0.0287498	0.0287557
5.198	0.0287265	0.0287325
5.199	0.0287033	0.0287093
5.2	0.0286801	0.0286861
5.201	0.0286569	0.028663
5.202	0.0286337	0.0286398
5.203	0.0286106	0.0286167
5.204	0.0285875	0.0285936
5.205	0.0285644	0.0285705
5.206	0.0285413	0.0285474
5.207	0.0285182	0.0285244
5.208	0.0284952	0.0285013
5.209	0.0284722	0.0284783
5.21	0.0284492	0.0284553
5.211	0.0284262	0.0284323
5.212	0.0284033	0.0284094
5.213	0.0283804	0.0283864
5.214	0.0283575	0.0283635
5.215	0.0283346	0.0283406
5.216	0.0283118	0.0283177
5.217	0.028289	0.0282948
5.218	0.0282662	0.0282719
5.219	0.0282434	0.0282491
5.22	0.0282207	0.0282263
5.221	0.0281979	0.0282034
5.222	0.0281752	0.0281807
5.223	0.0281526	0.0281579
5.224	0.0281299	0.0281351
5.225	0.0281073	0.0281124
5.226	0.0280847	0.0280897
5.227	0.0280622	0.028067
5.228	0.0280396	0.0280443
5.229	0.0280171	0.0280216
5.23	0.0279946	0.0279989
5.231	0.0279722	0.0279763
5.232	0.0279497	0.0279537
5.233	0.0279273	0.0279311
5.234	0.0279049	0.0279085
5.235	0.0278826	0.0278859
5.236	0.02786	0.0278634
5.237	0.0278374	0.0278408
5.238	0.0278148	0.0278183
5.239	0.0277922	0.0277958
5.24	0.0277696	0.0277733
5.241	0.0277471	0.0277509
5.242	0.0277245	0.0277284
5.243	0.027702	0.027706
5.244	0.0276795	0.0276836
5.245	0.0276571	0.0276612
5.246	0.0276346	0.0276388
5.247	0.0276122	0.0276165
5.248	0.0275897	0.0275941
5.249	0.0275673	0.0275718
5.25	0.027545	0.0275495
5.251	0.0275226	0.0275272
5.252	0.0275003	0.0275049
5.253	0.0274779	0.0274826
5.254	0.0274556	0.0274604
5.255	0.0274334	0.0274382
5.256	0.0274111	0.027416
5.257	0.0273889	0.0273938
5.258	0.0273666	0.0273716
5.259	0.0273444	0.0273494
5.26	0.0273223	0.0273273
5.261	0.0273001	0.0273052
5.262	0.027278	0.0272831
5.263	0.0272559	0.027261
5.264	0.0272338	0.0272389
5.265	0.0272117	0.0272169
5.266	0.0271897	0.0271948
5.267	0.0271676	0.0271728
5.268	0.0271456	0.0271508
5.269	0.0271237	0.0271288
5.27	0.0271017	0.0271068
5.271	0.0270798	0.0270849
5.272	0.0270578	0.0270629
5.273	0.027036	0.027041
5.274	0.0270141	0.0270191
5.275	0.0269923	0.0269972
5.276	0.0269704	0.0269754
5.277	0.0269486	0.0269535
5.278	0.0269269	0.0269317
5.279	0.0269051	0.0269098
5.28	0.0268834	0.026888
5.281	0.0268617	0.0268662
5.282	0.02684	0.0268445
5.283	0.0268184	0.0268227
5.284	0.0267968	0.026801
5.285	0.0267752	0.0267793
5.286	0.0267536	0.0267576
5.287	0.026732	0.0267359
5.288	0.0267105	0.0267142
5.289	0.026689	0.0266925
5.29	0.0266675	0.0266709
5.291	0.0266461	0.0266493
5.292	0.0266247	0.0266277
5.293	0.0266033	0.0266061
5.294	0.0265819	0.0265845
5.295	0.0265606	0.026563
5.296	0.0265391	0.0265414
5.297	0.0265175	0.0265199
5.298	0.0264959	0.0264984
5.299	0.0264743	0.0264769
5.3	0.0264527	0.0264554
5.301	0.0264312	0.026434
5.302	0.0264097	0.0264126
5.303	0.0263881	0.0263911
5.304	0.0263667	0.0263697
5.305	0.0263452	0.0263483
5.306	0.0263237	0.026327
5.307	0.0263023	0.0263056
5.308	0.0262809	0.0262843
5.309	0.0262595	0.0262629
5.31	0.0262381	0.0262416
5.311	0.0262167	0.0262203
5.312	0.0261954	0.0261991
5.313	0.0261741	0.0261778
5.314	0.0261528	0.0261566
5.315	0.0261315	0.0261353
5.316	0.0261102	0.0261141
5.317	0.026089	0.0260929
5.318	0.0260677	0.0260718
5.319	0.0260465	0.0260506
5.32	0.0260253	0.0260294
5.321	0.0260042	0.0260083
5.322	0.025983	0.0259872
5.323	0.0259619	0.0259661
5.324	0.0259408	0.025945
5.325	0.0259197	0.025924
5.326	0.0258987	0.0259029
5.327	0.0258776	0.0258819
5.328	0.0258566	0.0258609
5.329	0.0258356	0.0258399
5.33	0.0258147	0.0258189
5.331	0.0257937	0.0257979
5.332	0.0257728	0.025777
5.333	0.0257519	0.025756
5.334	0.025731	0.0257351
5.335	0.0257101	0.0257142
5.336	0.0256893	0.0256933
5.337	0.0256685	0.0256725
5.338	0.0256477	0.0256516
5.339	0.0256269	0.0256308
5.34	0.0256062	0.0256099
5.341	0.0255854	0.0255891
5.342	0.0255647	0.0255684
5.343	0.0255441	0.0255476
5.344	0.0255234	0.0255268
5.345	0.0255028	0.0255061
5.346	0.0254822	0.0254854
5.347	0.0254616	0.0254646
5.348	0.0254411	0.0254439
5.349	0.0254205	0.0254233
5.35	0.0254	0.0254026
5.351	0.0253795	0.025382
5.352	0.0253591	0.0253613
5.353	0.0253387	0.0253407
5.354	0.0253183	0.0253201
5.355	0.0252979	0.0252995
5.356	0.0252775	0.025279
5.357	0.025257	0.0252584
5.358	0.0252363	0.0252379
5.359	0.0252157	0.0252174
5.36	0.0251951	0.0251969
5.361	0.0251745	0.0251764
5.362	0.025154	0.0251559
5.363	0.0251334	0.0251354
5.364	0.0251129	0.025115
5.365	0.0250924	0.0250946
5.366	0.0250719	0.0250742
5.367	0.0250514	0.0250538
5.368	0.0250309	0.0250334
5.369	0.0250105	0.025013
5.37	0.0249901	0.0249927
5.371	0.0249697	0.0249724
5.372	0.0249493	0.024952
5.373	0.0249289	0.0249317
5.374	0.0249086	0.0249115
5.375	0.0248882	0.0248912
5.376	0.0248679	0.0248709
5.377	0.0248476	0.0248507
5.378	0.0248273	0.0248305
5.379	0.0248071	0.0248103
5.38	0.0247869	0.0247901
5.381	0.0247666	0.0247699
5.382	0.0247464	0.0247497
5.383	0.0247263	0.0247296
5.384	0.0247061	0.0247095
5.385	0.024686	0.0246894
5.386	0.0246659	0.0246693
5.387	0.0246458	0.0246492
5.388	0.0246257	0.0246291
5.389	0.0246056	0.0246091
5.39	0.0245856	0.024589
5.391	0.0245656	0.024569
5.392	0.0245456	0.024549
5.393	0.0245256	0.024529
5.394	0.0245057	0.0245091
5.395	0.0244858	0.0244891
5.396	0.0244659	0.0244692
5.397	0.024446	0.0244492
5.398	0.0244261	0.0244293
5.399	0.0244063	0.0244094
5.4	0.0243865	0.0243895
5.401	0.0243667	0.0243697
5.402	0.0243469	0.0243498
5.403	0.0243272	0.02433
5.404	0.0243074	0.0243102
5.405	0.0242877	0.0242904
5.406	0.0242681	0.0242706
5.407	0.0242484	0.0242508
5.408	0.0242288	0.024231
5.409	0.0242092	0.0242113
5.41	0.0241896	0.0241916
5.411	0.02417	0.0241719
5.412	0.0241505	0.0241522
5.413	0.024131	0.0241325
5.414	0.0241115	0.0241128
5.415	0.024092	0.0240932
5.416	0.0240726	0.0240735
5.417	0.0240532	0.0240539
5.418	0.0240337	0.0240343
5.419	0.024014	0.0240147
5.42	0.0239943	0.0239951
5.421	0.0239747	0.0239756
5.422	0.023955	0.023956
5.423	0.0239354	0.0239365
5.424	0.0239158	0.023917
5.425	0.0238962	0.0238975
5.426	0.0238766	0.023878
5.427	0.0238571	0.0238585
5.428	0.0238375	0.0238391
5.429	0.023818	0.0238196
5.43	0.0237985	0.0238002
5.431	0.023779	0.0237808
5.432	0.0237595	0.0237614
5.433	0.0237401	0.023742
5.434	0.0237206	0.0237227
5.435	0.0237012	0.0237033
5.436	0.0236818	0.023684
5.437	0.0236624	0.0236647
5.438	0.0236431	0.0236454
5.439	0.0236237	0.0236261
5.44	0.0236044	0.0236068
5.441	0.0235851	0.0235875
5.442	0.0235658	0.0235683
5.443	0.0235465	0.0235491
5.444	0.0235273	0.0235298
5.445	0.023508	0.0235106
5.446	0.0234888	0.0234915
5.447	0.0234696	0.0234723
5.448	0.0234504	0.0234531
5.449	0.0234313	0.023434
5.45	0.0234122	0.0234149
5.451	0.023393	0.0233957
5.452	0.0233739	0.0233767
5.453	0.0233549	0.0233576
5.454	0.0233358	0.0233385
5.455	0.0233168	0.0233195
5.456	0.0232978	0.0233004
5.457	0.0232788	0.0232814
5.458	0.0232598	0.0232624
5.459	0.0232409	0.0232434
5.46	0.0232219	0.0232244
5.461	0.023203	0.0232055
5.462	0.0231842	0.0231865
5.463	0.0231653	0.0231676
5.464	0.0231465	0.0231486
5.465	0.0231276	0.0231297
5.466	0.0231088	0.0231109
5.467	0.0230901	0.023092
5.468	0.0230713	0.0230731
5.469	0.0230526	0.0230543
5.47	0.0230339	0.0230354
5.471	0.0230152	0.0230166
5.472	0.0229966	0.0229978
5.473	0.0229779	0.022979
5.474	0.0229593	0.0229603
5.475	0.0229407	0.0229415
5.476	0.0229222	0.0229228
5.477	0.0229036	0.022904
5.478	0.0228851	0.0228853
5.479	0.0228666	0.0228666
5.48	0.0228481	0.0228479
5.481	0.0228293	0.0228293
5.482	0.0228105	0.0228106
5.483	0.0227918	0.022792
5.484	0.0227731	0.0227733
5.485	0.0227544	0.0227547
5.486	0.0227357	0.0227361
5.487	0.022717	0.0227175
5.488	0.0226983	0.022699
5.489	0.0226797	0.0226804
5.49	0.022661	0.0226619
5.491	0.0226424	0.0226433
5.492	0.0226238	0.0226248
5.493	0.0226052	0.0226063
5.494	0.0225867	0.0225878
5.495	0.0225681	0.0225694
5.496	0.0225496	0.0225509
5.497	0.0225311	0.0225325
5.498	0.0225126	0.0225141
5.499	0.0224941	0.0224956
5.5	0.0224756	0.0224772
5.501	0.0224572	0.0224589
5.502	0.0224388	0.0224405
5.503	0.0224204	0.0224221
5.504	0.022402	0.0224038
5.505	0.0223836	0.0223855
5.506	0.0223652	0.0223672
5.507	0.0223469	0.0223489
5.508	0.0223286	0.0223306
5.509	0.0223103	0.0223123
5.51	0.022292	0.0222941
5.511	0.0222738	0.0222758
5.512	0.0222555	0.0222576
5.513	0.0222373	0.0222394
5.514	0.0222191	0.0222212
5.515	0.0222009	0.022203
5.516	0.0221828	0.0221848
5.517	0.0221646	0.0221667
5.518	0.0221465	0.0221485
5.519	0.0221284	0.0221304
5.52	0.0221103	0.0221123
5.521	0.0220923	0.0220942
5.522	0.0220742	0.0220761
5.523	0.0220562	0.022058
5.524	0.0220382	0.02204
5.525	0.0220202	0.0220219
5.526	0.0220023	0.0220039
5.527	0.0219844	0.0219859
5.528	0.0219664	0.0219679
5.529	0.0219486	0.0219499
5.53	0.0219307	0.0219319
5.531	0.0219129	0.021914
5.532	0.021895	0.021896
5.533	0.0218772	0.0218781
5.534	0.0218595	0.0218602
5.535	0.0218417	0.0218423
5.536	0.021824	0.0218244
5.537	0.0218063	0.0218065
5.538	0.0217886	0.0217886
5.539	0.0217709	0.0217708
5.54	0.0217533	0.021753
5.541	0.0217357	0.0217351
5.542	0.0217181	0.0217173
5.543	0.0217003	0.0216995
5.544	0.0216824	0.0216818
5.545	0.0216645	0.021664
5.546	0.0216467	0.0216462
5.547	0.0216289	0.0216285
5.548	0.021611	0.0216108
5.549	0.0215932	0.0215931
5.55	0.0215754	0.0215754
5.551	0.0215577	0.0215577
5.552	0.0215399	0.02154
5.553	0.0215222	0.0215224
5.554	0.0215044	0.0215047
5.555	0.0214867	0.0214871
5.556	0.021469	0.0214695
5.557	0.0214513	0.0214519
5.558	0.0214337	0.0214343
5.559	0.021416	0.0214168
5.56	0.0213984	0.0213992
5.561	0.0213808	0.0213817
5.562	0.0213632	0.0213641
5.563	0.0213456	0.0213466
5.564	0.021328	0.0213291
5.565	0.0213105	0.0213116
5.566	0.0212929	0.0212941
5.567	0.0212754	0.0212767
5.568	0.0212579	0.0212592
5.569	0.0212405	0.0212418
5.57	0.021223	0.0212244
5.571	0.0212056	0.021207
5.572	0.0211881	0.0211896
5.573	0.0211707	0.0211722
5.574	0.0211533	0.0211548
5.575	0.021136	0.0211375
5.576	0.0211186	0.0211201
5.577	0.0211013	0.0211028
5.578	0.021084	0.0210855
5.579	0.0210667	0.0210682
5.58	0.0210494	0.0210509
5.581	0.0210322	0.0210336
5.582	0.0210149	0.0210164
5.583	0.0209977	0.0209991
5.584	0.0209805	0.0209819
5.585	0.0209634	0.0209647
5.586	0.0209462	0.0209475
5.587	0.0209291	0.0209303
5.588	0.020912	0.0209131
5.589	0.0208949	0.020896
5.59	0.0208778	0.0208788
5.591	0.0208608	0.0208617
5.592	0.0208437	0.0208445
5.593	0.0208267	0.0208274
5.594	0.0208098	0.0208103
5.595	0.0207928	0.0207933
5.596	0.0207758	0.0207762
5.597	0.0207589	0.0207591
5.598	0.020742	0.0207421
5.599	0.0207252	0.0207251
5.6	0.0207083	0.020708
5.601	0.0206915	0.020691
5.602	0.0206747	0.020674
5.603	0.0206579	0.0206571
5.604	0.0206411	0.0206401
5.605	0.0206244	0.0206232
5.606	0.0206076	0.0206062
5.607	0.0205905	0.0205893
5.608	0.0205735	0.0205724
5.609	0.0205565	0.0205555
5.61	0.0205395	0.0205386
5.611	0.0205226	0.0205217
5.612	0.0205056	0.0205049
5.613	0.0204887	0.020488
5.614	0.0204717	0.0204712
5.615	0.0204548	0.0204544
5.616	0.0204379	0.0204376
5.617	0.020421	0.0204208
5.618	0.0204042	0.020404
5.619	0.0203873	0.0203872
5.62	0.0203705	0.0203705
5.621	0.0203536	0.0203537
5.622	0.0203368	0.020337
5.623	0.02032	0.0203203
5.624	0.0203033	0.0203036
5.625	0.0202865	0.0202869
5.626	0.0202698	0.0202702
5.627	0.020253	0.0202536
5.628	0.0202363	0.0202369
5.629	0.0202196	0.0202203
5.63	0.020203	0.0202037
5.631	0.0201863	0.0201871
5.632	0.0201697	0.0201705
5.633	0.020153	0.0201539
5.634	0.0201364	0.0201373
5.635	0.0201198	0.0201208
5.636	0.0201033	0.0201042
5.637	0.0200867	0.0200877
5.638	0.0200702	0.0200712
5.639	0.0200536	0.0200547
5.64	0.0200371	0.0200382
5.641	0.0200207	0.0200217
5.642	0.0200042	0.0200052
5.643	0.0199878	0.0199888
5.644	0.0199713	0.0199723
5.645	0.0199549	0.0199559
5.646	0.0199385	0.0199395
5.647	0.0199222	0.0199231
5.648	0.0199058	0.0199067
5.649	0.0198895	0.0198903
5.65	0.0198732	0.019874
5.651	0.0198569	0.0198576
5.652	0.0198406	0.0198413
5.653	0.0198244	0.019825
5.654	0.0198081	0.0198086
5.655	0.0197919	0.0197923
5.656	0.0197757	0.0197761
5.657	0.0197596	0.0197598
5.658	0.0197434	0.0197435
5.659	0.0197273	0.0197273
5.66	0.0197112	0.019711
5.661	0.0196951	0.0196948
5.662	0.019679	0.0196786
5.663	0.019663	0.0196624
5.664	0.019647	0.0196462
5.665	0.019631	0.0196301
5.666	0.019615	0.0196139
5.667	0.019599	0.0195978
5.668	0.0195831	0.0195816
5.669	0.0195672	0.0195655
5.67	0.0195513	0.0195494
5.671	0.019535	0.0195333
5.672	0.0195189	0.0195172
5.673	0.0195027	0.0195011
5.674	0.0194865	0.0194851
5.675	0.0194704	0.019469
5.676	0.0194542	0.019453
5.677	0.0194381	0.019437
5.678	0.019422	0.019421
5.679	0.0194059	0.019405
5.68	0.0193898	0.019389
5.681	0.0193738	0.019373
5.682	0.0193577	0.0193571
5.683	0.0193417	0.0193411
5.684	0.0193257	0.0193252
5.685	0.0193096	0.0193093
5.686	0.0192937	0.0192934
5.687	0.0192777	0.0192775
5.688	0.0192617	0.0192616
5.689	0.0192458	0.0192457
5.69	0.0192298	0.0192299
5.691	0.0192139	0.019214
5.692	0.019198	0.0191982
5.693	0.0191822	0.0191824
5.694	0.0191663	0.0191666
5.695	0.0191504	0.0191508
5.696	0.0191346	0.019135
5.697	0.0191188	0.0191192
5.698	0.019103	0.0191035
5.699	0.0190872	0.0190877
5.7	0.0190714	0.019072
5.701	0.0190557	0.0190563
5.702	0.01904	0.0190406
5.703	0.0190243	0.0190249
5.704	0.0190086	0.0190092
5.705	0.0189929	0.0189935
5.706	0.0189772	0.0189779
5.707	0.0189616	0.0189622
5.708	0.018946	0.0189466
5.709	0.0189304	0.018931
5.71	0.0189148	0.0189154
5.711	0.0188992	0.0188998
5.712	0.0188836	0.0188842
5.713	0.0188681	0.0188686
5.714	0.0188526	0.018853
5.715	0.0188371	0.0188375
5.716	0.0188216	0.018822
5.717	0.0188062	0.0188064
5.718	0.0187908	0.0187909
5.719	0.0187753	0.0187754
5.72	0.0187599	0.0187599
5.721	0.0187446	0.0187445
5.722	0.0187292	0.018729
5.723	0.0187139	0.0187136
5.724	0.0186986	0.0186981
5.725	0.0186833	0.0186827
5.726	0.018668	0.0186673
5.727	0.0186527	0.0186519
5.728	0.0186375	0.0186365
5.729	0.0186223	0.0186211
5.73	0.0186071	0.0186058
5.731	0.0185919	0.0185904
5.732	0.0185768	0.0185751
5.733	0.0185617	0.0185597
5.734	0.0185466	0.0185444
5.735	0.0185313	0.0185291
5.736	0.0185159	0.0185138
5.737	0.0185006	0.0184985
5.738	0.0184852	0.0184833
5.739	0.0184698	0.018468
5.74	0.0184545	0.0184528
5.741	0.0184391	0.0184375
5.742	0.0184238	0.0184223
5.743	0.0184085	0.0184071
5.744	0.0183932	0.0183919
5.745	0.0183779	0.0183767
5.746	0.0183626	0.0183616
5.747	0.0183474	0.0183464
5.748	0.0183321	0.0183312
5.749	0.0183169	0.0183161
5.75	0.0183017	0.018301
5.751	0.0182865	0.0182859
5.752	0.0182713	0.0182708
5.753	0.0182561	0.0182557
5.754	0.018241	0.0182406
5.755	0.0182259	0.0182255
5.756	0.0182107	0.0182105
5.757	0.0181956	0.0181955
5.758	0.0181805	0.0181804
5.759	0.0181654	0.0181654
5.76	0.0181504	0.0181504
5.761	0.0181353	0.0181354
5.762	0.0181203	0.0181204
5.763	0.0181053	0.0181055
5.764	0.0180903	0.0180905
5.765	0.0180753	0.0180756
5.766	0.0180604	0.0180606
5.767	0.0180454	0.0180457
5.768	0.0180305	0.0180308
5.769	0.0180156	0.0180159
5.77	0.0180007	0.018001
5.771	0.0179858	0.0179861
5.772	0.0179709	0.0179713
5.773	0.0179561	0.0179564
5.774	0.0179413	0.0179416
5.775	0.0179264	0.0179267
5.776	0.0179117	0.0179119
5.777	0.0178969	0.0178971
5.778	0.0178821	0.0178823
5.779	0.0178674	0.0178675
5.78	0.0178527	0.0178528
5.781	0.017838	0.017838
5.782	0.0178233	0.0178233
5.783	0.0178086	0.0178085
5.784	0.017794	0.0177938
5.785	0.0177794	0.0177791
5.786	0.0177648	0.0177644
5.787	0.0177502	0.0177497
5.788	0.0177356	0.017735
5.789	0.0177211	0.0177204
5.79	0.0177065	0.0177057
5.791	0.017692	0.0176911
5.792	0.0176776	0.0176764
5.793	0.0176631	0.0176618
5.794	0.0176486	0.0176472
5.795	0.0176342	0.0176326
5.796	0.0176198	0.017618
5.797	0.0176054	0.0176035
5.798	0.0175911	0.0175889
5.799	0.0175767	0.0175744
5.8	0.0175624	0.0175598
5.801	0.0175478	0.0175453
5.802	0.0175332	0.0175308
5.803	0.0175186	0.0175163
5.804	0.017504	0.0175018
5.805	0.0174894	0.0174873
5.806	0.0174748	0.0174728
5.807	0.0174602	0.0174584
5.808	0.0174457	0.0174439
5.809	0.0174311	0.0174295
5.81	0.0174166	0.0174151
5.811	0.0174021	0.0174007
5.812	0.0173876	0.0173863
5.813	0.0173731	0.0173719
5.814	0.0173586	0.0173575
5.815	0.0173442	0.0173431
5.816	0.0173297	0.0173288
5.817	0.0173153	0.0173144
5.818	0.0173009	0.0173001
5.819	0.0172865	0.0172858
5.82	0.0172721	0.0172715
5.821	0.0172577	0.0172572
5.822	0.0172433	0.0172429
5.823	0.017229	0.0172286
5.824	0.0172147	0.0172143
5.825	0.0172004	0.0172001
5.826	0.0171861	0.0171858
5.827	0.0171718	0.0171716
5.828	0.0171575	0.0171574
5.829	0.0171433	0.0171432
5.83	0.017129	0.017129
5.831	0.0171148	0.0171148
5.832	0.0171006	0.0171006
5.833	0.0170864	0.0170865
5.834	0.0170722	0.0170723
5.835	0.0170581	0.0170582
5.836	0.0170439	0.017044
5.837	0.0170298	0.0170299
5.838	0.0170157	0.0170158
5.839	0.0170016	0.0170017
5.84	0.0169875	0.0169876
5.841	0.0169735	0.0169736
5.842	0.0169595	0.0169595
5.843	0.0169454	0.0169455
5.844	0.0169314	0.0169314
5.845	0.0169175	0.0169174
5.846	0.0169035	0.0169034
5.847	0.0168895	0.0168894
5.848	0.0168756	0.0168754
5.849	0.0168617	0.0168614
5.85	0.0168478	0.0168474
5.851	0.0168339	0.0168334
5.852	0.0168201	0.0168195
5.853	0.0168062	0.0168056
5.854	0.0167924	0.0167916
5.855	0.0167786	0.0167777
5.856	0.0167648	0.0167638
5.857	0.0167511	0.0167499
5.858	0.0167373	0.016736
5.859	0.0167236	0.0167222
5.86	0.0167099	0.0167083
5.861	0.0166962	0.0166944
5.862	0.0166826	0.0166806
5.863	0.0166689	0.0166668
5.864	0.0166553	0.0166529
5.865	0.0166417	0.0166391
5.866	0.0166281	0.0166253
5.867	0.0166143	0.0166116
5.868	0.0166005	0.0165978
5.869	0.0165866	0.016584
5.87	0.0165727	0.0165703
5.871	0.0165589	0.0165565
5.872	0.016545	0.0165428
5.873	0.0165312	0.0165291
5.874	0.0165174	0.0165154
5.875	0.0165036	0.0165017
5.876	0.0164898	0.016488
5.877	0.016476	0.0164743
5.878	0.0164622	0.0164606
5.879	0.0164485	0.016447
5.88	0.0164347	0.0164333
5.881	0.016421	0.0164197
5.882	0.0164073	0.0164061
5.883	0.0163936	0.0163925
5.884	0.0163799	0.0163789
5.885	0.0163662	0.0163653
5.886	0.0163525	0.0163517
5.887	0.0163389	0.0163381
5.888	0.0163253	0.0163246
5.889	0.0163116	0.016311
5.89	0.016298	0.0162975
5.891	0.0162844	0.016284
5.892	0.0162709	0.0162705
5.893	0.0162573	0.0162569
5.894	0.0162438	0.0162435
5.895	0.0162302	0.01623
5.896	0.0162167	0.0162165
5.897	0.0162032	0.016203
5.898	0.0161897	0.0161896
5.899	0.0161763	0.0161762
5.9	0.0161628	0.0161627
5.901	0.0161494	0.0161493
5.902	0.0161359	0.0161359
5.903	0.0161225	0.0161225
5.904	0.0161091	0.0161091
5.905	0.0160958	0.0160957
5.906	0.0160824	0.0160824
5.907	0.0160691	0.016069
5.908	0.0160558	0.0160557
5.909	0.0160424	0.0160423
5.91	0.0160292	0.016029
5.911	0.0160159	0.0160157
5.912	0.0160026	0.0160024
5.913	0.0159894	0.0159891
5.914	0.0159762	0.0159758
5.915	0.015963	0.0159626
5.916	0.0159498	0.0159493
5.917	0.0159366	0.0159361
5.918	0.0159235	0.0159228
5.919	0.0159103	0.0159096
5.92	0.0158972	0.0158964
5.921	0.0158841	0.0158832
5.922	0.0158711	0.01587
5.923	0.015858	0.0158568
5.924	0.015845	0.0158436
5.925	0.0158319	0.0158305
5.926	0.015825	0.0158173
5.927	0.0158118	0.0158042
5.928	0.0157986	0.015791
5.929	0.0157853	0.0157779
5.93	0.0157721	0.0157648
5.931	0.0157589	0.0157517
5.932	0.0157457	0.0157386
5.933	0.0157325	0.0157255
5.934	0.0157193	0.0157125
5.935	0.0157062	0.0156994
5.936	0.015693	0.0156863
5.937	0.0156799	0.0156733
5.938	0.0156667	0.0156603
5.939	0.0156536	0.0156473
5.94	0.0156405	0.0156343
5.941	0.0156274	0.0156213
5.942	0.0156143	0.0156083
5.943	0.0156013	0.0155953
5.944	0.0155882	0.0155823
5.945	0.0155752	0.0155694
5.946	0.0155622	0.0155564
5.947	0.0155491	0.0155435
5.948	0.0155361	0.0155306
5.949	0.0155232	0.0155177
5.95	0.0155102	0.0155048
5.951	0.0154972	0.0154919
5.952	0.0154843	0.015479
5.953	0.0154713	0.0154661
5.954	0.0154584	0.0154532
5.955	0.0154455	0.0154404
5.956	0.0154326	0.0154275
5.957	0.0154198	0.0154147
5.958	0.0154069	0.0154019
5.959	0.0153941	0.0153891
5.96	0.0153812	0.0153763
5.961	0.0153684	0.0153635
5.962	0.0153556	0.0153507
5.963	0.0153429	0.0153379
5.964	0.0153301	0.0153252
5.965	0.0153173	0.0153124
5.966	0.0153046	0.0152997
5.967	0.0152919	0.015287
5.968	0.0152792	0.0152742
5.969	0.0152665	0.0152615
5.97	0.0152538	0.0152488
5.971	0.0152412	0.0152361
5.972	0.0152285	0.0152235
5.973	0.0152159	0.0152108
5.974	0.0152033	0.0151981
5.975	0.0151907	0.0151855
5.976	0.0151782	0.0151728
5.977	0.0151656	0.0151602
5.978	0.0151531	0.0151476
5.979	0.0151406	0.015135
5.98	0.0151281	0.0151224
5.981	0.0151156	0.0151098
5.982	0.0151032	0.0150972
5.983	0.0150907	0.0150846
5.984	0.0150783	0.0150721
5.985	0.0150659	0.0150595
5.986	0.0150535	0.015047
5.987	0.0150411	0.0150345
5.988	0.0150288	0.015022
5.989	0.0150165	0.0150094
5.99	0.0150041	0.0149969
5.991	0.0149919	0.0149845
5.992	0.0149796	0.014972
5.993	0.0149673	0.0149595
5.994	0.0149551	0.0149471
5.995	0.0149425	0.0149346
5.996	0.01493	0.0149222
5.997	0.0149174	0.0149097
5.998	0.0149049	0.0148973
5.999	0.0148924	0.0148849
6	0.0148798	0.0148725
6.001	0.0148673	0.0148601
6.002	0.0148549	0.0148477
6.003	0.0148424	0.0148354
6.004	0.0148299	0.014823
6.005	0.0148175	0.0148107
6.006	0.014805	0.0147983
6.007	0.0147926	0.014786
6.008	0.0147802	0.0147737
6.009	0.0147678	0.0147614
6.01	0.0147554	0.0147491
6.011	0.014743	0.0147368
6.012	0.0147306	0.0147245
6.013	0.0147183	0.0147122
