0.0601	
r	f(e,r)	Exact
5.535	0.023246	0.0218423
5.536	0.0232293	0.0218244
5.537	0.0232127	0.0218065
5.538	0.0231962	0.0217886
5.539	0.0231796	0.0217708
5.54	0.0231628	0.021753
5.541	0.023146	0.0217351
5.542	0.0231292	0.0217173
5.543	0.0231124	0.0216995
5.544	0.0230956	0.0216818
5.545	0.0230789	0.021664
5.546	0.0230621	0.0216462
5.547	0.0230454	0.0216285
5.548	0.0230287	0.0216108
5.549	0.023012	0.0215931
5.55	0.0229953	0.0215754
5.551	0.0229786	0.0215577
5.552	0.022962	0.02154
5.553	0.0229454	0.0215224
5.554	0.0229288	0.0215047
5.555	0.0229122	0.0214871
5.556	0.0228956	0.0214695
5.557	0.022879	0.0214519
5.558	0.0228625	0.0214343
5.559	0.022846	0.0214168
5.56	0.0228294	0.0213992
5.561	0.022813	0.0213817
5.562	0.0227965	0.0213641
5.563	0.02278	0.0213466
5.564	0.0227636	0.0213291
5.565	0.0227472	0.0213116
5.566	0.0227308	0.0212941
5.567	0.0227144	0.0212767
5.568	0.022698	0.0212592
5.569	0.0226817	0.0212418
5.57	0.0226654	0.0212244
5.571	0.0226491	0.021207
5.572	0.0226328	0.0211896
5.573	0.0226165	0.0211722
5.574	0.0226003	0.0211548
5.575	0.022584	0.0211375
5.576	0.0225678	0.0211201
5.577	0.0225516	0.0211028
5.578	0.0225355	0.0210855
5.579	0.0225193	0.0210682
5.58	0.0225032	0.0210509
5.581	0.0224871	0.0210336
5.582	0.022471	0.0210164
5.583	0.0224549	0.0209991
5.584	0.0224389	0.0209819
5.585	0.0224229	0.0209647
5.586	0.0224069	0.0209475
5.587	0.0223909	0.0209303
5.588	0.0223749	0.0209131
5.589	0.022359	0.020896
5.59	0.0223431	0.0208788
5.591	0.0223272	0.0208617
5.592	0.0223113	0.0208445
5.593	0.0222955	0.0208274
5.594	0.0222796	0.0208103
5.595	0.0222638	0.0207933
5.596	0.0222481	0.0207762
5.597	0.0222323	0.0207591
5.598	0.0222166	0.0207421
5.599	0.0222008	0.0207251
5.6	0.0221851	0.020708
5.601	0.0221695	0.020691
5.602	0.0221538	0.020674
5.603	0.022138	0.0206571
5.604	0.0221221	0.0206401
5.605	0.0221062	0.0206232
5.606	0.0220903	0.0206062
5.607	0.0220745	0.0205893
5.608	0.0220586	0.0205724
5.609	0.0220428	0.0205555
5.61	0.022027	0.0205386
5.611	0.0220112	0.0205217
5.612	0.0219954	0.0205049
5.613	0.0219796	0.020488
5.614	0.0219639	0.0204712
5.615	0.0219481	0.0204544
5.616	0.0219324	0.0204376
5.617	0.0219167	0.0204208
5.618	0.021901	0.020404
5.619	0.0218853	0.0203872
5.62	0.0218697	0.0203705
5.621	0.021854	0.0203537
5.622	0.0218384	0.020337
5.623	0.0218228	0.0203203
5.624	0.0218072	0.0203036
5.625	0.0217916	0.0202869
5.626	0.0217761	0.0202702
5.627	0.0217605	0.0202536
5.628	0.021745	0.0202369
5.629	0.0217295	0.0202203
5.63	0.021714	0.0202037
5.631	0.0216985	0.0201871
5.632	0.0216831	0.0201705
5.633	0.0216677	0.0201539
5.634	0.0216523	0.0201373
5.635	0.0216369	0.0201208
5.636	0.0216215	0.0201042
5.637	0.0216061	0.0200877
5.638	0.0215908	0.0200712
5.639	0.0215755	0.0200547
5.64	0.0215602	0.0200382
5.641	0.0215449	0.0200217
5.642	0.0215297	0.0200052
5.643	0.0215144	0.0199888
5.644	0.0214992	0.0199723
5.645	0.021484	0.0199559
5.646	0.0214688	0.0199395
5.647	0.0214537	0.0199231
5.648	0.0214385	0.0199067
5.649	0.0214234	0.0198903
5.65	0.0214083	0.019874
5.651	0.0213932	0.0198576
5.652	0.0213782	0.0198413
5.653	0.0213631	0.019825
5.654	0.0213481	0.0198086
5.655	0.0213331	0.0197923
5.656	0.0213182	0.0197761
5.657	0.0213032	0.0197598
5.658	0.0212883	0.0197435
5.659	0.0212734	0.0197273
5.66	0.0212585	0.019711
5.661	0.0212436	0.0196948
5.662	0.0212288	0.0196786
5.663	0.021214	0.0196624
5.664	0.0211992	0.0196462
5.665	0.0211844	0.0196301
5.666	0.0211696	0.0196139
5.667	0.0211547	0.0195978
5.668	0.0211397	0.0195816
5.669	0.0211247	0.0195655
5.67	0.0211097	0.0195494
5.671	0.0210947	0.0195333
5.672	0.0210797	0.0195172
5.673	0.0210648	0.0195011
5.674	0.0210499	0.0194851
5.675	0.0210349	0.019469
5.676	0.02102	0.019453
5.677	0.0210052	0.019437
5.678	0.0209903	0.019421
5.679	0.0209754	0.019405
5.68	0.0209606	0.019389
5.681	0.0209458	0.019373
5.682	0.020931	0.0193571
5.683	0.0209162	0.0193411
5.684	0.0209014	0.0193252
5.685	0.0208866	0.0193093
5.686	0.0208719	0.0192934
5.687	0.0208572	0.0192775
5.688	0.0208425	0.0192616
5.689	0.0208278	0.0192457
5.69	0.0208131	0.0192299
5.691	0.0207984	0.019214
5.692	0.0207838	0.0191982
5.693	0.0207692	0.0191824
5.694	0.0207546	0.0191666
5.695	0.02074	0.0191508
5.696	0.0207254	0.019135
5.697	0.0207108	0.0191192
5.698	0.0206963	0.0191035
5.699	0.0206818	0.0190877
5.7	0.0206673	0.019072
5.701	0.0206528	0.0190563
5.702	0.0206383	0.0190406
5.703	0.0206239	0.0190249
5.704	0.0206095	0.0190092
5.705	0.0205951	0.0189935
5.706	0.0205807	0.0189779
5.707	0.0205663	0.0189622
5.708	0.0205519	0.0189466
5.709	0.0205376	0.018931
5.71	0.0205233	0.0189154
5.711	0.020509	0.0188998
5.712	0.0204947	0.0188842
5.713	0.0204805	0.0188686
5.714	0.0204662	0.018853
5.715	0.020452	0.0188375
5.716	0.0204378	0.018822
5.717	0.0204237	0.0188064
5.718	0.0204095	0.0187909
5.719	0.0203954	0.0187754
5.72	0.0203813	0.0187599
5.721	0.0203672	0.0187445
5.722	0.0203531	0.018729
5.723	0.0203391	0.0187136
5.724	0.020325	0.0186981
5.725	0.020311	0.0186827
5.726	0.0202971	0.0186673
5.727	0.0202831	0.0186519
5.728	0.0202691	0.0186365
5.729	0.0202552	0.0186211
5.73	0.0202413	0.0186058
5.731	0.0202274	0.0185904
5.732	0.0202132	0.0185751
5.733	0.0201991	0.0185597
5.734	0.0201849	0.0185444
5.735	0.0201708	0.0185291
5.736	0.0201567	0.0185138
5.737	0.0201426	0.0184985
5.738	0.0201285	0.0184833
5.739	0.0201145	0.018468
5.74	0.0201004	0.0184528
5.741	0.0200864	0.0184375
5.742	0.0200724	0.0184223
5.743	0.0200584	0.0184071
5.744	0.0200444	0.0183919
5.745	0.0200304	0.0183767
5.746	0.0200165	0.0183616
5.747	0.0200025	0.0183464
5.748	0.0199886	0.0183312
5.749	0.0199747	0.0183161
5.75	0.0199608	0.018301
5.751	0.0199469	0.0182859
5.752	0.019933	0.0182708
5.753	0.0199192	0.0182557
5.754	0.0199054	0.0182406
5.755	0.0198915	0.0182255
5.756	0.0198777	0.0182105
5.757	0.019864	0.0181955
5.758	0.0198502	0.0181804
5.759	0.0198364	0.0181654
5.76	0.0198227	0.0181504
5.761	0.019809	0.0181354
5.762	0.0197953	0.0181204
5.763	0.0197816	0.0181055
5.764	0.0197679	0.0180905
5.765	0.0197543	0.0180756
5.766	0.0197407	0.0180606
5.767	0.0197271	0.0180457
5.768	0.0197135	0.0180308
5.769	0.0196999	0.0180159
5.77	0.0196863	0.018001
5.771	0.0196728	0.0179861
5.772	0.0196593	0.0179713
5.773	0.0196458	0.0179564
5.774	0.0196323	0.0179416
5.775	0.0196188	0.0179267
5.776	0.0196054	0.0179119
5.777	0.019592	0.0178971
5.778	0.0195786	0.0178823
5.779	0.0195652	0.0178675
5.78	0.0195518	0.0178528
5.781	0.0195385	0.017838
5.782	0.0195251	0.0178233
5.783	0.0195118	0.0178085
5.784	0.0194985	0.0177938
5.785	0.0194853	0.0177791
5.786	0.019472	0.0177644
5.787	0.0194588	0.0177497
5.788	0.0194456	0.017735
5.789	0.0194324	0.0177204
5.79	0.0194192	0.0177057
5.791	0.0194061	0.0176911
5.792	0.019393	0.0176764
5.793	0.0193799	0.0176618
5.794	0.0193668	0.0176472
5.795	0.0193537	0.0176326
5.796	0.0193407	0.017618
5.797	0.0193273	0.0176035
5.798	0.019314	0.0175889
5.799	0.0193007	0.0175744
5.8	0.0192875	0.0175598
5.801	0.0192742	0.0175453
5.802	0.0192609	0.0175308
5.803	0.0192477	0.0175163
5.804	0.0192345	0.0175018
5.805	0.0192212	0.0174873
5.806	0.019208	0.0174728
5.807	0.0191949	0.0174584
5.808	0.0191817	0.0174439
5.809	0.0191685	0.0174295
5.81	0.0191554	0.0174151
5.811	0.0191423	0.0174007
5.812	0.0191291	0.0173863
5.813	0.019116	0.0173719
5.814	0.019103	0.0173575
5.815	0.0190899	0.0173431
5.816	0.0190768	0.0173288
5.817	0.0190638	0.0173144
5.818	0.0190508	0.0173001
5.819	0.0190378	0.0172858
5.82	0.0190248	0.0172715
5.821	0.0190118	0.0172572
5.822	0.0189988	0.0172429
5.823	0.0189859	0.0172286
5.824	0.018973	0.0172143
5.825	0.0189601	0.0172001
5.826	0.0189472	0.0171858
5.827	0.0189343	0.0171716
5.828	0.0189214	0.0171574
5.829	0.0189086	0.0171432
5.83	0.0188957	0.017129
5.831	0.0188829	0.0171148
5.832	0.0188701	0.0171006
5.833	0.0188574	0.0170865
5.834	0.0188446	0.0170723
5.835	0.0188319	0.0170582
5.836	0.0188191	0.017044
5.837	0.0188064	0.0170299
5.838	0.0187938	0.0170158
5.839	0.0187811	0.0170017
5.84	0.0187684	0.0169876
5.841	0.0187558	0.0169736
5.842	0.0187432	0.0169595
5.843	0.0187306	0.0169455
5.844	0.018718	0.0169314
5.845	0.0187055	0.0169174
5.846	0.0186929	0.0169034
5.847	0.0186804	0.0168894
5.848	0.0186679	0.0168754
5.849	0.0186554	0.0168614
5.85	0.0186429	0.0168474
5.851	0.0186305	0.0168334
5.852	0.0186181	0.0168195
5.853	0.0186057	0.0168056
5.854	0.0185933	0.0167916
5.855	0.0185809	0.0167777
5.856	0.0185686	0.0167638
5.857	0.0185563	0.0167499
5.858	0.018544	0.016736
5.859	0.0185317	0.0167222
5.86	0.0185194	0.0167083
5.861	0.0185072	0.0166944
5.862	0.0184949	0.0166806
5.863	0.0184824	0.0166668
5.864	0.0184699	0.0166529
5.865	0.0184575	0.0166391
5.866	0.018445	0.0166253
5.867	0.0184325	0.0166116
5.868	0.0184201	0.0165978
5.869	0.0184077	0.016584
5.87	0.0183953	0.0165703
5.871	0.0183829	0.0165565
5.872	0.0183705	0.0165428
5.873	0.0183581	0.0165291
5.874	0.0183457	0.0165154
5.875	0.0183334	0.0165017
5.876	0.0183211	0.016488
5.877	0.0183087	0.0164743
5.878	0.0182964	0.0164606
5.879	0.0182841	0.016447
5.88	0.0182719	0.0164333
5.881	0.0182596	0.0164197
5.882	0.0182474	0.0164061
5.883	0.0182351	0.0163925
5.884	0.0182229	0.0163789
5.885	0.0182107	0.0163653
5.886	0.0181985	0.0163517
5.887	0.0181864	0.0163381
5.888	0.0181742	0.0163246
5.889	0.0181621	0.016311
5.89	0.0181499	0.0162975
5.891	0.0181378	0.016284
5.892	0.0181257	0.0162705
5.893	0.0181137	0.0162569
5.894	0.0181016	0.0162435
5.895	0.0180896	0.01623
5.896	0.0180775	0.0162165
5.897	0.0180655	0.016203
5.898	0.0180535	0.0161896
5.899	0.0180416	0.0161762
5.9	0.0180296	0.0161627
5.901	0.0180177	0.0161493
5.902	0.0180057	0.0161359
5.903	0.0179938	0.0161225
5.904	0.0179819	0.0161091
5.905	0.0179701	0.0160957
5.906	0.0179582	0.0160824
5.907	0.0179464	0.016069
5.908	0.0179345	0.0160557
5.909	0.0179227	0.0160423
5.91	0.017911	0.016029
5.911	0.0178992	0.0160157
5.912	0.0178874	0.0160024
5.913	0.0178757	0.0159891
5.914	0.017864	0.0159758
5.915	0.0178523	0.0159626
5.916	0.0178406	0.0159493
5.917	0.017829	0.0159361
5.918	0.0178173	0.0159228
5.919	0.0178057	0.0159096
5.92	0.0177941	0.0158964
5.921	0.0177826	0.0158832
5.922	0.017771	0.01587
5.923	0.0177595	0.0158568
5.924	0.0177479	0.0158436
5.925	0.0177415	0.0158305
5.926	0.0177297	0.0158173
5.927	0.017718	0.0158042
5.928	0.0177063	0.015791
5.929	0.0176946	0.0157779
5.93	0.0176829	0.0157648
5.931	0.0176712	0.0157517
5.932	0.0176595	0.0157386
5.933	0.0176479	0.0157255
5.934	0.0176362	0.0157125
5.935	0.0176246	0.0156994
5.936	0.017613	0.0156863
5.937	0.0176014	0.0156733
5.938	0.0175898	0.0156603
5.939	0.0175782	0.0156473
5.94	0.0175666	0.0156343
5.941	0.0175551	0.0156213
5.942	0.0175436	0.0156083
5.943	0.017532	0.0155953
5.944	0.0175205	0.0155823
5.945	0.0175091	0.0155694
5.946	0.0174976	0.0155564
5.947	0.0174861	0.0155435
5.948	0.0174747	0.0155306
5.949	0.0174632	0.0155177
5.95	0.0174518	0.0155048
5.951	0.0174404	0.0154919
5.952	0.017429	0.015479
5.953	0.0174177	0.0154661
5.954	0.0174063	0.0154532
5.955	0.017395	0.0154404
5.956	0.0173837	0.0154275
5.957	0.0173724	0.0154147
5.958	0.0173611	0.0154019
5.959	0.0173498	0.0153891
5.96	0.0173386	0.0153763
5.961	0.0173273	0.0153635
5.962	0.0173161	0.0153507
5.963	0.0173049	0.0153379
5.964	0.0172937	0.0153252
5.965	0.0172825	0.0153124
5.966	0.0172714	0.0152997
5.967	0.0172602	0.015287
5.968	0.0172491	0.0152742
5.969	0.017238	0.0152615
5.97	0.0172269	0.0152488
5.971	0.0172159	0.0152361
5.972	0.0172048	0.0152235
5.973	0.0171938	0.0152108
5.974	0.0171828	0.0151981
5.975	0.0171718	0.0151855
5.976	0.0171608	0.0151728
5.977	0.0171498	0.0151602
5.978	0.0171389	0.0151476
5.979	0.017128	0.015135
5.98	0.0171171	0.0151224
5.981	0.0171062	0.0151098
5.982	0.0170953	0.0150972
5.983	0.0170845	0.0150846
5.984	0.0170736	0.0150721
5.985	0.0170628	0.0150595
5.986	0.017052	0.015047
5.987	0.0170413	0.0150345
5.988	0.0170305	0.015022
5.989	0.0170198	0.0150094
5.99	0.0170088	0.0149969
5.991	0.0169978	0.0149845
5.992	0.0169868	0.014972
5.993	0.0169758	0.0149595
5.994	0.0169648	0.0149471
5.995	0.0169539	0.0149346
5.996	0.0169429	0.0149222
5.997	0.016932	0.0149097
5.998	0.0169211	0.0148973
5.999	0.0169102	0.0148849
6	0.0168993	0.0148725
6.001	0.0168884	0.0148601
6.002	0.0168776	0.0148477
6.003	0.0168667	0.0148354
6.004	0.0168559	0.014823
6.005	0.0168451	0.0148107
6.006	0.0168342	0.0147983
6.007	0.0168234	0.014786
6.008	0.0168127	0.0147737
6.009	0.0168019	0.0147614
6.01	0.0167911	0.0147491
6.011	0.0167804	0.0147368
6.012	0.0167697	0.0147245
6.013	0.016759	0.0147122
6.014	0.0167483	0.0147
6.015	0.0167376	0.0146877
6.016	0.0167269	0.0146755
6.017	0.0167162	0.0146632
6.018	0.0167056	0.014651
6.019	0.016695	0.0146388
6.02	0.0166844	0.0146266
6.021	0.0166738	0.0146144
6.022	0.0166632	0.0146022
6.023	0.0166526	0.0145901
6.024	0.0166421	0.0145779
6.025	0.0166315	0.0145657
6.026	0.016621	0.0145536
6.027	0.0166105	0.0145415
6.028	0.0166	0.0145293
6.029	0.0165895	0.0145172
6.03	0.0165791	0.0145051
6.031	0.0165687	0.014493
6.032	0.0165582	0.0144809
6.033	0.0165478	0.0144689
6.034	0.0165374	0.0144568
6.035	0.0165271	0.0144448
6.036	0.0165167	0.0144327
6.037	0.0165064	0.0144207
6.038	0.016496	0.0144086
6.039	0.0164857	0.0143966
6.04	0.0164754	0.0143846
6.041	0.0164652	0.0143726
6.042	0.0164549	0.0143606
6.043	0.0164447	0.0143486
6.044	0.0164345	0.0143367
6.045	0.0164243	0.0143247
6.046	0.0164141	0.0143128
6.047	0.0164039	0.0143008
6.048	0.0163938	0.0142889
6.049	0.0163836	0.014277
6.05	0.0163735	0.0142651
6.051	0.0163634	0.0142532
6.052	0.0163534	0.0142413
6.053	0.0163433	0.0142294
6.054	0.0163333	0.0142175
6.055	0.0163233	0.0142056
6.056	0.0163133	0.0141938
6.057	0.0163033	0.0141819
6.058	0.0162931	0.0141701
6.059	0.0162828	0.0141583
6.06	0.0162726	0.0141465
6.061	0.0162624	0.0141347
6.062	0.0162522	0.0141229
6.063	0.016242	0.0141111
6.064	0.0162318	0.0140993
6.065	0.0162216	0.0140875
6.066	0.0162114	0.0140758
6.067	0.0162013	0.014064
6.068	0.0161911	0.0140523
6.069	0.016181	0.0140405
6.07	0.0161709	0.0140288
6.071	0.0161608	0.0140171
6.072	0.0161507	0.0140054
6.073	0.0161406	0.0139937
6.074	0.0161306	0.013982
6.075	0.0161205	0.0139704
6.076	0.0161105	0.0139587
6.077	0.0161005	0.013947
6.078	0.0160905	0.0139354
6.079	0.0160805	0.0139237
6.08	0.0160705	0.0139121
6.081	0.0160605	0.0139005
6.082	0.0160505	0.0138889
6.083	0.0160406	0.0138773
6.084	0.0160307	0.0138657
6.085	0.0160208	0.0138541
6.086	0.0160109	0.0138425
6.087	0.016001	0.013831
6.088	0.0159911	0.0138194
6.089	0.0159812	0.0138079
6.09	0.0159714	0.0137963
6.091	0.0159616	0.0137848
6.092	0.0159518	0.0137733
6.093	0.015942	0.0137618
6.094	0.0159322	0.0137503
6.095	0.0159224	0.0137388
6.096	0.0159127	0.0137273
6.097	0.0159029	0.0137159
6.098	0.0158932	0.0137044
6.099	0.0158835	0.0136929
6.1	0.0158738	0.0136815
6.101	0.0158641	0.0136701
6.102	0.0158545	0.0136586
6.103	0.0158448	0.0136472
6.104	0.0158352	0.0136358
6.105	0.0158256	0.0136244
6.106	0.015816	0.013613
6.107	0.0158064	0.0136016
6.108	0.0157969	0.0135903
6.109	0.0157873	0.0135789
6.11	0.0157778	0.0135676
6.111	0.0157683	0.0135562
6.112	0.0157588	0.0135449
6.113	0.0157493	0.0135336
6.114	0.0157399	0.0135223
6.115	0.0157305	0.0135109
6.116	0.015721	0.0134996
6.117	0.0157116	0.0134884
6.118	0.0157022	0.0134771
6.119	0.0156929	0.0134658
6.12	0.0156835	0.0134546
6.121	0.0156742	0.0134433
6.122	0.0156649	0.0134321
6.123	0.0156556	0.0134208
6.124	0.0156463	0.0134096
6.125	0.015637	0.0133984
6.126	0.0156278	0.0133872
6.127	0.0156183	0.013376
6.128	0.0156088	0.0133648
6.129	0.0155993	0.0133536
6.13	0.0155898	0.0133424
6.131	0.0155803	0.0133313
6.132	0.0155709	0.0133201
6.133	0.0155614	0.013309
6.134	0.015552	0.0132978
6.135	0.0155425	0.0132867
6.136	0.0155331	0.0132756
6.137	0.0155237	0.0132645
6.138	0.0155143	0.0132534
6.139	0.015505	0.0132423
6.14	0.0154956	0.0132312
6.141	0.0154862	0.0132202
6.142	0.0154769	0.0132091
6.143	0.0154675	0.013198
6.144	0.0154582	0.013187
6.145	0.0154489	0.013176
6.146	0.0154396	0.0131649
6.147	0.0154303	0.0131539
6.148	0.0154211	0.0131429
6.149	0.0154118	0.0131319
6.15	0.0154026	0.0131209
6.151	0.0153934	0.0131099
6.152	0.0153841	0.013099
6.153	0.0153749	0.013088
6.154	0.0153658	0.013077
6.155	0.0153566	0.0130661
6.156	0.0153474	0.0130551
6.157	0.0153383	0.0130442
6.158	0.0153291	0.0130333
6.159	0.01532	0.0130224
6.16	0.0153109	0.0130115
6.161	0.0153018	0.0130006
6.162	0.0152928	0.0129897
6.163	0.0152837	0.0129788
6.164	0.0152747	0.012968
6.165	0.0152656	0.0129571
6.166	0.0152566	0.0129462
6.167	0.0152476	0.0129354
6.168	0.0152386	0.0129246
6.169	0.0152297	0.0129137
6.17	0.0152207	0.0129029
6.171	0.0152118	0.0128921
6.172	0.0152028	0.0128813
6.173	0.0151939	0.0128705
6.174	0.015185	0.0128597
6.175	0.0151762	0.012849
6.176	0.0151673	0.0128382
6.177	0.0151585	0.0128275
6.178	0.0151496	0.0128167
6.179	0.0151408	0.012806
6.18	0.015132	0.0127952
6.181	0.0151232	0.0127845
6.182	0.0151145	0.0127738
6.183	0.0151057	0.0127631
6.184	0.015097	0.0127524
6.185	0.0150883	0.0127417
6.186	0.0150796	0.0127311
6.187	0.0150709	0.0127204
6.188	0.0150623	0.0127097
6.189	0.0150536	0.0126991
6.19	0.015045	0.0126884
6.191	0.0150364	0.0126778
6.192	0.0150278	0.0126672
6.193	0.0150192	0.0126566
6.194	0.0150107	0.0126459
6.195	0.0150021	0.0126353
6.196	0.0149935	0.0126248
6.197	0.0149848	0.0126142
6.198	0.014976	0.0126036
6.199	0.0149672	0.012593
6.2	0.0149584	0.0125825
6.201	0.0149497	0.0125719
6.202	0.0149409	0.0125614
6.203	0.0149322	0.0125508
6.204	0.0149235	0.0125403
6.205	0.0149148	0.0125298
6.206	0.0149061	0.0125193
6.207	0.0148974	0.0125088
6.208	0.0148887	0.0124983
6.209	0.01488	0.0124878
6.21	0.0148714	0.0124774
6.211	0.0148628	0.0124669
6.212	0.0148541	0.0124564
6.213	0.0148455	0.012446
6.214	0.0148369	0.0124356
6.215	0.0148283	0.0124251
6.216	0.0148197	0.0124147
6.217	0.0148112	0.0124043
6.218	0.0148026	0.0123939
6.219	0.0147941	0.0123835
6.22	0.0147856	0.0123731
6.221	0.014777	0.0123627
6.222	0.0147685	0.0123524
6.223	0.0147601	0.012342
6.224	0.0147516	0.0123316
6.225	0.0147431	0.0123213
6.226	0.0147347	0.012311
6.227	0.0147262	0.0123006
6.228	0.0147178	0.0122903
6.229	0.0147094	0.01228
6.23	0.014701	0.0122697
6.231	0.0146926	0.0122594
6.232	0.0146843	0.0122491
6.233	0.0146759	0.0122388
6.234	0.0146676	0.0122286
6.235	0.0146593	0.0122183
6.236	0.0146509	0.012208
6.237	0.0146426	0.0121978
6.238	0.0146344	0.0121875
6.239	0.0146261	0.0121773
6.24	0.0146179	0.0121671
6.241	0.0146096	0.0121569
6.242	0.0146014	0.0121467
6.243	0.0145932	0.0121365
6.244	0.014585	0.0121263
6.245	0.0145768	0.0121161
6.246	0.0145687	0.0121059
6.247	0.0145605	0.0120958
6.248	0.0145524	0.0120856
6.249	0.0145443	0.0120755
6.25	0.0145362	0.0120653
6.251	0.0145281	0.0120552
6.252	0.01452	0.0120451
6.253	0.014512	0.012035
6.254	0.014504	0.0120249
6.255	0.014496	0.0120148
6.256	0.014488	0.0120047
6.257	0.01448	0.0119946
6.258	0.014472	0.0119845
6.259	0.0144641	0.0119745
6.26	0.0144561	0.0119644
6.261	0.0144482	0.0119543
6.262	0.0144403	0.0119443
6.263	0.0144324	0.0119343
6.264	0.0144246	0.0119243
6.265	0.0144167	0.0119142
6.266	0.0144089	0.0119042
6.267	0.0144009	0.0118942
6.268	0.0143928	0.0118842
6.269	0.0143847	0.0118742
6.27	0.0143766	0.0118643
6.271	0.0143686	0.0118543
6.272	0.0143605	0.0118443
6.273	0.0143525	0.0118344
6.274	0.0143445	0.0118244
6.275	0.0143365	0.0118145
6.276	0.0143285	0.0118046
6.277	0.0143205	0.0117947
6.278	0.0143125	0.0117848
6.279	0.0143045	0.0117749
6.28	0.0142965	0.011765
6.281	0.0142886	0.0117551
6.282	0.0142807	0.0117452
6.283	0.0142727	0.0117353
6.284	0.0142648	0.0117255
6.285	0.0142569	0.0117156
6.286	0.014249	0.0117058
6.287	0.0142412	0.0116959
6.288	0.0142333	0.0116861
6.289	0.0142254	0.0116763
6.29	0.0142176	0.0116664
6.291	0.0142098	0.0116566
6.292	0.014202	0.0116468
6.293	0.0141942	0.011637
6.294	0.0141864	0.0116273
6.295	0.0141786	0.0116175
6.296	0.0141708	0.0116077
6.297	0.0141631	0.011598
6.298	0.0141553	0.0115882
6.299	0.0141476	0.0115785
6.3	0.0141399	0.0115687
6.301	0.0141322	0.011559
6.302	0.0141245	0.0115493
6.303	0.0141168	0.0115396
6.304	0.0141092	0.0115299
6.305	0.0141015	0.0115202
6.306	0.0140939	0.0115105
6.307	0.0140863	0.0115008
6.308	0.0140787	0.0114911
6.309	0.0140711	0.0114814
6.31	0.0140635	0.0114718
6.311	0.014056	0.0114621
6.312	0.0140484	0.0114525
6.313	0.0140409	0.0114429
6.314	0.0140334	0.0114332
6.315	0.0140259	0.0114236
6.316	0.0140184	0.011414
6.317	0.0140109	0.0114044
6.318	0.0140035	0.0113948
6.319	0.013996	0.0113852
6.32	0.0139886	0.0113756
6.321	0.0139812	0.0113661
6.322	0.0139738	0.0113565
6.323	0.0139664	0.011347
6.324	0.0139591	0.0113374
6.325	0.0139517	0.0113279
6.326	0.0139444	0.0113183
6.327	0.0139371	0.0113088
6.328	0.0139298	0.0112993
6.329	0.0139225	0.0112898
6.33	0.0139152	0.0112803
6.331	0.013908	0.0112708
6.332	0.0139007	0.0112613
6.333	0.0138935	0.0112518
6.334	0.0138863	0.0112423
6.335	0.0138791	0.0112329
6.336	0.013872	0.0112234
6.337	0.0138648	0.011214
6.338	0.0138576	0.0112045
6.339	0.0138502	0.0111951
6.34	0.0138428	0.0111857
6.341	0.0138354	0.0111763
6.342	0.013828	0.0111668
6.343	0.0138206	0.0111574
6.344	0.0138133	0.0111481
6.345	0.0138059	0.0111387
6.346	0.0137986	0.0111293
6.347	0.0137913	0.0111199
6.348	0.013784	0.0111105
6.349	0.0137767	0.0111012
6.35	0.0137694	0.0110918
6.351	0.0137621	0.0110825
6.352	0.0137548	0.0110732
6.353	0.0137476	0.0110638
6.354	0.0137403	0.0110545
6.355	0.0137331	0.0110452
6.356	0.0137259	0.0110359
6.357	0.0137187	0.0110266
6.358	0.0137115	0.0110173
6.359	0.0137043	0.011008
6.36	0.0136971	0.0109988
6.361	0.0136899	0.0109895
6.362	0.0136828	0.0109802
6.363	0.0136756	0.010971
6.364	0.0136685	0.0109618
6.365	0.0136614	0.0109525
6.366	0.0136543	0.0109433
6.367	0.0136472	0.0109341
6.368	0.0136401	0.0109249
6.369	0.013633	0.0109157
6.37	0.013626	0.0109065
6.371	0.0136189	0.0108973
6.372	0.0136119	0.0108881
6.373	0.0136049	0.0108789
6.374	0.0135979	0.0108697
6.375	0.0135909	0.0108606
6.376	0.0135839	0.0108514
6.377	0.013577	0.0108423
6.378	0.01357	0.0108331
6.379	0.0135631	0.010824
6.38	0.0135562	0.0108149
6.381	0.0135492	0.0108058
6.382	0.0135424	0.0107967
6.383	0.0135355	0.0107876
6.384	0.0135286	0.0107785
6.385	0.0135218	0.0107694
6.386	0.0135149	0.0107603
6.387	0.0135081	0.0107512
6.388	0.0135013	0.0107422
6.389	0.0134945	0.0107331
6.39	0.0134877	0.0107241
6.391	0.0134809	0.010715
6.392	0.0134742	0.010706
6.393	0.0134675	0.010697
6.394	0.0134607	0.0106879
6.395	0.013454	0.0106789
6.396	0.0134473	0.0106699
6.397	0.0134407	0.0106609
6.398	0.013434	0.0106519
6.399	0.0134274	0.0106429
6.4	0.0134207	0.010634
6.401	0.0134141	0.010625
6.402	0.0134075	0.010616
6.403	0.0134009	0.0106071
6.404	0.0133944	0.0105981
6.405	0.0133878	0.0105892
6.406	0.0133813	0.0105803
6.407	0.0133748	0.0105713
6.408	0.0133683	0.0105624
6.409	0.0133618	0.0105535
6.41	0.0133552	0.0105446
6.411	0.0133485	0.0105357
6.412	0.0133418	0.0105268
6.413	0.0133351	0.0105179
6.414	0.0133284	0.0105091
6.415	0.0133217	0.0105002
6.416	0.013315	0.0104913
6.417	0.0133083	0.0104825
6.418	0.0133016	0.0104736
6.419	0.013295	0.0104648
6.42	0.0132883	0.010456
