3.32812	-3.28704	-0.330244	-2.60748
3.34375	-3.29164	-0.257813	-2.65888
3.35938	-3.2951	-0.185375	-2.71034
3.375	-3.29743	-0.113216	-2.76185
3.39062	-3.29864	-0.0415904	-2.81338
3.40625	-3.29873	0.0292801	-2.86492
3.42188	-3.29773	0.0992086	-2.91646
3.4375	-3.29564	0.168045	-2.96797
3.45312	-3.29248	0.235675	-3.01944
3.46875	-3.28828	0.30202	-3.07086
3.48438	-3.28305	0.367036	-3.12219
3.5	-3.27682	0.430707	-3.17345
3.51562	-3.2696	0.493048	-3.22459
3.53125	-3.26142	0.554095	-3.27562
3.54688	-3.25229	0.613909	-3.3265
3.5625	-3.24224	0.672564	-3.37724
3.57812	-3.23128	0.730153	-3.42782
3.59375	-3.21943	0.786775	-3.47822
3.60938	-3.2067	0.842541	-3.52842
3.625	-3.1931	0.897566	-3.57842
3.64062	-3.17865	0.951966	-3.6282
3.65625	-3.16335	1.00586	-3.67775
3.67188	-3.14722	1.05937	-3.72705
3.6875	-3.13025	1.1126	-3.7761
3.70312	-3.11245	1.16568	-3.82487
3.71875	-3.09382	1.21871	-3.87336
3.73438	-3.07437	1.27179	-3.92155
3.75	-3.05408	1.32501	-3.96943
3.76562	-3.03296	1.37848	-4.01698
3.78125	-3.011	1.43228	-4.0642
3.79688	-2.9882	1.48647	-4.11107
3.8125	-2.96455	1.54114	-4.15758
3.82812	-2.94003	1.59635	-4.20371
3.84375	-2.91466	1.65214	-4.24945
3.85938	-2.8884	1.70858	-4.29479
3.875	-2.86126	1.7657	-4.33971
3.89062	-2.83322	1.82352	-4.3842
3.90625	-2.80427	1.88208	-4.42824
3.92188	-2.7744	1.9414	-4.47183
3.9375	-2.7436	2.00148	-4.51494
3.95312	-2.71185	2.06231	-4.55756
3.96875	-2.67915	2.12391	-4.59968
3.98438	-2.64547	2.18624	-4.64128
4	-2.61082	2.24929	-4.68234
4.01562	-2.57518	2.31304	-4.72286
4.03125	-2.53854	2.37744	-4.76281
4.04688	-2.50088	2.44245	-4.80218
4.0625	-2.46221	2.50803	-4.84096
4.07812	-2.4225	2.57412	-4.87912
4.09375	-2.38176	2.64066	-4.91666
4.10938	-2.33998	2.70759	-4.95355
4.125	-2.29715	2.77483	-4.98978
4.14062	-2.25327	2.84233	-5.02533
4.15625	-2.20833	2.90999	-5.06019
4.17188	-2.16233	2.97775	-5.09433
4.1875	-2.11527	3.04551	-5.12775
4.20312	-2.06716	3.11321	-5.16043
4.21875	-2.01799	3.18074	-5.19235
4.23438	-1.96776	3.24803	-5.22349
4.25	-1.91649	3.315	-5.25383
4.26562	-1.86417	3.38155	-5.28337
4.28125	-1.81082	3.4476	-5.31208
4.29688	-1.75643	3.51306	-5.33995
4.3125	-1.70104	3.57787	-5.36697
4.32812	-1.64463	3.64192	-5.39311
4.34375	-1.58723	3.70515	-5.41836
4.35938	-1.52885	3.76748	-5.4427
4.375	-1.4695	3.82884	-5.46613
4.39062	-1.4092	3.88916	-5.48862
4.40625	-1.34797	3.94836	-5.51016
4.42188	-1.28582	4.0064	-5.53074
4.4375	-1.22278	4.06321	-5.55034
4.45312	-1.15885	4.11873	-5.56894
4.46875	-1.09407	4.17291	-5.58655
4.48438	-1.02846	4.22571	-5.60313
4.5	-0.962028	4.27708	-5.61868
4.51562	-0.894807	4.32699	-5.63319
4.53125	-0.826817	4.37539	-5.64664
4.54688	-0.758083	4.42227	-5.65902
4.5625	-0.68863	4.46758	-5.67033
4.57812	-0.61848	4.51131	-5.68054
4.59375	-0.54766	4.55343	-5.68965
4.60938	-0.476194	4.59394	-5.69765
4.625	-0.404108	4.63281	-5.70453
4.64062	-0.331427	4.67003	-5.71028
4.65625	-0.258178	4.70561	-5.71488
4.67188	-0.184385	4.73953	-5.71834
4.6875	-0.110076	4.77179	-5.72064
4.70312	-0.0352754	4.8024	-5.72178
4.71875	0.0399904	4.83135	-5.72174
4.73438	0.115696	4.85865	-5.72053
4.75	0.191815	4.88432	-5.71812
4.76562	0.268322	4.90835	-5.71453
4.78125	0.345192	4.93075	-5.70974
4.79688	0.4224	4.95155	-5.70374
4.8125	0.49992	4.97074	-5.69654
4.82812	0.577727	4.98835	-5.68812
4.84375	0.655797	5.00439	-5.67848
4.85938	0.734106	5.01887	-5.66762
4.875	0.812629	5.0318	-5.65554
4.89062	0.891342	5.04322	-5.64223
4.90625	0.970222	5.05312	-5.62768
4.92188	1.04924	5.06153	-5.61191
4.9375	1.12839	5.06846	-5.59489
4.95312	1.20763	5.07393	-5.57664
4.96875	1.28694	5.07796	-5.55715
4.98438	1.3663	5.08057	-5.53643
5	1.4457	5.08176	-5.51446
5.01562	1.5251	5.08155	-5.49125
5.03125	1.60449	5.07997	-5.4668
5.04688	1.68384	5.07702	-5.44111
5.0625	1.76314	5.07272	-5.41418
5.07812	1.84236	5.06709	-5.38601
5.09375	1.92148	5.06014	-5.35661
5.10938	2.00048	5.05188	-5.32596
5.125	2.07935	5.04233	-5.29409
5.14062	2.15805	5.0315	-5.26099
5.15625	2.23657	5.0194	-5.22665
5.17188	2.3149	5.00605	-5.19109
5.1875	2.39301	4.99146	-5.15431
5.20312	2.47088	4.97564	-5.11631
5.21875	2.54849	4.9586	-5.0771
5.23438	2.62583	4.94036	-5.03668
5.25	2.70287	4.92092	-4.99504
5.26562	2.7796	4.90029	-4.95221
5.28125	2.856	4.87849	-4.90818
5.29688	2.93204	4.85553	-4.86296
5.3125	3.00773	4.83142	-4.81656
5.32812	3.08302	4.80616	-4.76897
5.34375	3.15791	4.77977	-4.72022
5.35938	3.23238	4.75227	-4.67029
5.375	3.30641	4.72365	-4.61921
5.39062	3.37999	4.69393	-4.56697
5.40625	3.45309	4.66312	-4.51359
5.42188	3.52571	4.63123	-4.45906
5.4375	3.59781	4.59827	-4.40341
5.45312	3.6694	4.56425	-4.34663
5.46875	3.74044	4.52918	-4.28874
5.48438	3.81093	4.49307	-4.22975
5.5	3.88084	4.45594	-4.16965
5.51562	3.95017	4.41779	-4.10847
5.53125	4.0189	4.37864	-4.04622
5.54688	4.087	4.33849	-3.98289
5.5625	4.15447	4.29737	-3.9185
5.57812	4.22129	4.25527	-3.85306
5.59375	4.28744	4.21222	-3.78659
5.60938	4.35291	4.16823	-3.71908
5.625	4.41769	4.1233	-3.65056
5.64062	4.48176	4.07745	-3.58104
5.65625	4.54511	4.0307	-3.51051
5.67188	4.60772	3.98306	-3.439
5.6875	4.66957	3.93455	-3.36652
5.70312	4.73067	3.88517	-3.29308
5.71875	4.79098	3.83494	-3.2187
5.73438	4.85051	3.78388	-3.14337
5.75	4.90922	3.732	-3.06712
5.76562	4.96713	3.67933	-2.98996
5.78125	5.0242	3.62586	-2.9119
5.79688	5.08043	3.57163	-2.83296
5.8125	5.13581	3.51664	-2.75314
5.82812	5.19032	3.46092	-2.67247
5.84375	5.24396	3.40448	-2.59095
5.85938	5.29671	3.34735	-2.5086
5.875	5.34856	3.28953	-2.42543
5.89062	5.3995	3.23105	-2.34146
5.90625	5.44953	3.17192	-2.2567
5.92188	5.49862	3.11217	-2.17117
5.9375	5.54678	3.05181	-2.08488
5.95312	5.59399	2.99086	-1.99784
5.96875	5.64024	2.92935	-1.91007
5.98438	5.68553	2.8673	-1.82159
6	5.72984	2.80472	-1.7324
6.01562	5.77317	2.74164	-1.64253
6.03125	5.81551	2.67807	-1.552
6.04688	5.85686	2.61404	-1.4608
6.0625	5.8972	2.54958	-1.36897
6.07812	5.93653	2.4847	-1.27652
6.09375	5.97484	2.41942	-1.18346
6.10938	6.01214	2.35377	-1.08981
6.125	6.0484	2.28777	-0.995588
6.14062	6.08363	2.22145	-0.900806
6.15625	6.11782	2.15483	-0.805481
6.17188	6.15096	2.08792	-0.709629
6.1875	6.18306	2.02077	-0.61327
6.20312	6.21411	1.95338	-0.516414
6.21875	6.24411	1.88578	-0.419083
6.23438	6.27304	1.818	-0.321291
6.25	6.30092	1.75006	-0.223056
6.26562	6.32773	1.68198	-0.124393
6.28125	6.35348	1.6138	-0.02532
